"N"	"gene"	"beta"	"pval"	"varexp"
"gene124416"	19856	"Gm32158"	NA	NA	NA
"gene124417"	19857	"Gm3216"	-0.121730860675226	1	0
"gene124418"	19858	"Gm32171"	0.175091474474905	0.777336990196133	0.0373446659820038
"gene124420"	19859	"Gm32175"	-0.0329449576679725	0.855916342215113	0.0328094101255321
"gene124423"	19860	"Gm32184"	-0.0119221754371499	0.71673222938926	0.107563278574259
"gene124424"	19861	"Gm3219"	-0.0480266286257728	1	0
"gene124425"	19862	"Gm32200"	-0.151100916119114	0.000127223603954017	0.809880914541342
"gene124427"	19863	"Gm32219"	0.0256776034236805	1	0
"gene124428"	19864	"Gm3222"	0.0343398652334637	0.0934116912905044	0.315349621350505
"gene124429"	19865	"Gm32220"	0.0128388017118402	0.999999911027829	0
"gene124430"	19866	"Gm32222"	0.129949663462296	0.860049880876729	0.0218903047284405
"gene124431"	19867	"Gm32224"	-0.0166428911079411	1	0
"gene124432"	19868	"Gm32235"	0.0565858297669996	1	0
"gene124433"	19869	"Gm32243"	0.0273133209102397	0.991468823464103	0.00126803749056258
"gene124434"	19870	"Gm32250"	-0.293263179878796	0.0093271282419322	0.589813747800949
"gene124435"	19871	"Gm32255"	0.0794103661436044	1	0
"gene124436"	19872	"Gm32256"	NA	NA	NA
"gene124437"	19873	"Gm3226"	-0.0108176593616138	0.53525683897694	0.0979287612770858
"gene124438"	19874	"Gm3227"	-0.0171184022824536	1	0
"gene124439"	19875	"Gm32281"	0.0249572361806528	0.452549591734274	0.105154519509451
"gene124440"	19876	"Gm32282"	0.00373760892035235	0.0026297301585267	0.532257375556428
"gene124441"	19877	"Gm32283"	-0.0204469805040418	1	0
"gene124442"	19878	"Gm32284"	0.117098437805428	0.401226325776992	0.139122334760476
"gene124444"	19879	"Gm32296"	-0.0527817403708987	1	0
"gene124445"	19880	"Gm32300"	0.0237210121583857	0.652980959950045	0.0642755999650824
"gene124446"	19881	"Gm32305"	-0.0461502415486136	0.0752976903102013	0.331685026540995
"gene124448"	19882	"Gm32312"	-0.0432715168806467	1	0
"gene124450"	19883	"Gm32335"	0.0446589448746571	0.0906574949624648	0.308945304976005
"gene124451"	19884	"Gm32338"	0.0104612458392772	1	0
"gene124452"	19885	"Gm3234"	-0.0410333177938942	0.538211682944728	0.110538431656512
"gene124453"	19886	"Gm32340"	-0.0408939610080837	1	0
"gene124454"	19887	"Gm32341"	0.067998097955302	0.999999904884748	0
"gene124456"	19888	"Gm3235"	NA	NA	NA
"gene124457"	19889	"Gm32351"	0.0351878269139325	1	0
"gene124458"	19890	"Gm32352"	0.0280551592962435	0.999999865486721	0
"gene124459"	19891	"Gm32357"	0.0580123632905373	1	0
"gene124460"	19892	"Gm32358"	0.349265980790889	0.359636843821812	0.130838944358981
"gene124461"	19893	"Gm32364"	-0.0422952599451211	0.499981989217066	0.184746646396214
"gene124462"	19894	"Gm32365"	0.0675225867807894	1	0
"gene124463"	19895	"Gm32369"	0.0185002917687361	0.919181319392085	0.0125353749359831
"gene124464"	19896	"Gm32376"	-0.205469415959144	7.43698564554087e-05	0.764845183471505
"gene124465"	19897	"Gm3238"	0.00998573466476462	0.999999932743361	0
"gene124466"	19898	"Gm32381"	0.0389919163100333	1	0
"gene124467"	19899	"Gm32389"	-0.129339039467428	1	0
"gene124469"	19900	"Gm32390"	0.133143128863528	1	0
"gene124470"	19901	"Gm32391"	-0.786632556752217	0.00847334943486878	0.4842068365826
"gene124471"	19902	"Gm32401"	-2.372462239953	0.795575924635268	0.0496712249241741
"gene124472"	19903	"Gm32405"	-0.0091206829968595	0.806354867050878	0.0336472193575911
"gene124473"	19904	"Gm3242"	NA	NA	NA
"gene124474"	19905	"Gm32431"	-0.00671181352047909	0.613674064694352	0.0874521828962005
"gene124475"	19906	"Gm32432"	0.0599144079885878	1	0
"gene124476"	19907	"Gm32441"	-0.0627674750356634	1	0
"gene124477"	19908	"Gm32442"	0.0451735615786971	1	0
"gene124479"	19909	"Gm32444"	0.0940849192901405	0.641053450692918	0.0674025564679271
"gene124481"	19910	"Gm32453"	-0.0684736091298146	1	0
"gene124482"	19911	"Gm32455"	0.00525738664690335	0.652783664305621	0.0807651429047975
"gene124483"	19912	"Gm32460"	-0.123163701787166	0.627498368350443	0.0870415508134884
"gene124484"	19913	"Gm32461"	-0.0419304285217201	0.0293434198420841	0.41364506353977
"gene124485"	19914	"Gm32468"	0.0267475466180808	0.324051050303366	0.17880025671145
"gene124486"	19915	"Gm32479"	0.0542082738944366	1	0
"gene124487"	19916	"Gm3248"	-0.0979553019495958	1	0
"gene124488"	19917	"Gm32486"	0.0233664622325417	0.998304179737342	0.000364272439509238
"gene124489"	19918	"Gm32492"	-0.000200147569063482	0.501027723999441	0.119068436005183
"gene124490"	19919	"Gm32496"	-0.0185449358059914	0.999999952442374	0
"gene124492"	19920	"Gm32507"	NA	NA	NA
"gene124493"	19921	"Gm32509"	0.381487585053394	0.808187328308604	0.0362412031189314
"gene124494"	19922	"Gm32511"	0.0708511650023775	1	0
"gene124495"	19923	"Gm32514"	-0.0632429862101759	1	0
"gene124496"	19924	"Gm32515"	0.179267712791251	1	0
"gene124497"	19925	"Gm3252"	-0.0328102710413695	1	0
"gene124498"	19926	"Gm32526"	-0.0137898240608655	1	0
"gene124499"	19927	"Gm32531"	-0.089396100808369	1	0
"gene124500"	19928	"Gm32536"	-0.0740753550442997	0.349111945270258	0.213383797542192
"gene124501"	19929	"Gm32540"	-0.0974797907750832	1	0
"gene124502"	19930	"Gm32548"	0.0194959581550166	1	0
"gene124503"	19931	"Gm32552"	-0.194008559201141	1	0
"gene124504"	19932	"Gm32554"	-0.0153514519348833	0.76660630666049	0.0417397451785952
"gene124505"	19933	"Gm32567"	-0.000400295138143362	0.501027723999439	0.119068436004028
"gene124506"	19934	"Gm32568"	-0.0637184973846885	1	0
"gene124507"	19935	"Gm32569"	0.352353780313837	1	0
"gene124508"	19936	"Gm3257"	NA	NA	NA
"gene124509"	19937	"Gm32585"	0.000475511174512574	1	0
"gene124510"	19938	"Gm3259"	-0.00570613409415121	1	0
"gene124511"	19939	"Gm32591"	-0.0902122503653763	0.175995573349638	0.434744735245539
"gene124512"	19940	"Gm32592"	0.00471435798210251	0.328225810288846	0.136213672307154
"gene124514"	19941	"Gm32618"	0.403908132257946	0.375453534993365	0.124801189424382
"gene124515"	19942	"Gm32624"	-0.178316690442225	1	0
"gene124516"	19943	"Gm32629"	-0.00618164526866384	1	0
"gene124517"	19944	"Gm32633"	-5.51033551874501	0.000323266586150577	0.751018152423783
"gene124518"	19945	"Gm32635"	-0.0411368023223628	0.374419016448657	0.173011598498729
"gene124520"	19946	"Gm32647"	0.00977207830569611	0.848681085557101	0.0249863926764228
"gene124521"	19947	"Gm3266"	-0.0591179546406373	0.660693302672226	0.0584044856914944
"gene124522"	19948	"Gm3267"	0.0256776034236805	1	0
"gene124523"	19949	"Gm32679"	0.901537328412139	4.09978736967294e-06	0.672501203760078
"gene124524"	19950	"Gm32687"	-0.465392812058158	0.400806104663952	0.118246178233584
"gene124525"	19951	"Gm32688"	0.0127699758710258	0.245682117160515	0.200975683659938
"gene124526"	19952	"Gm3269"	NA	NA	NA
"gene124527"	19953	"Gm32693"	0.0668284810272617	0.816693193643588	0.0301737856155008
"gene124528"	19954	"Gm32699"	0.217615072982809	0.121571914106476	0.331851089873797
"gene124529"	19955	"Gm32710"	-0.00787360412246021	0.924958252238059	0.0139571868192742
"gene124530"	19956	"Gm32717"	0.00425007861327696	0.792976332188316	0.0322021784527189
"gene124531"	19957	"Gm32729"	0.019508053031554	0.34552238779417	0.157048472375354
"gene124532"	19958	"Gm32736"	0.0114122681883024	0.999999888467481	0
"gene124533"	19959	"Gm32742"	-0.184263991027616	0.379675877318042	0.130127477461172
"gene124534"	19960	"Gm32743"	0.053732762719924	1	0
"gene124536"	19961	"Gm32750"	-0.0052306229196386	1	2.31470839611367e-20
"gene124537"	19962	"Gm32754"	0.00237755587256299	1	0
"gene124538"	19963	"Gm32764"	0.0848213138960821	0.0366346579481741	0.400534298240977
"gene124539"	19964	"Gm32766"	-0.0258697953775608	0.434100938928073	0.127067262419832
"gene124540"	19965	"Gm32772"	-0.0204469805040419	1	0
"gene124541"	19966	"Gm3278"	-0.000200147569063291	0.501027723999441	0.119068436005209
"gene124542"	19967	"Gm32780"	-0.0204469805040418	1	0
"gene124543"	19968	"Gm32786"	NA	NA	NA
"gene124544"	19969	"Gm3279"	-0.0219671954168275	0.620569426367234	0.0717264636698906
"gene124546"	19970	"Gm32815"	-0.0144184660931172	0.233991298540921	0.21757959754843
"gene124547"	19971	"Gm32816"	-0.101283880171184	1	0
"gene124548"	19972	"Gm32817"	0.126485972420352	1	0
"gene124549"	19973	"Gm32828"	-0.0543161593592503	0.608921559479308	0.0803397843649417
"gene124550"	19974	"Gm3283"	-0.00427960057061341	0.999999932743361	0
"gene124551"	19975	"Gm32834"	0.0256776034236805	1	0
"gene124552"	19976	"Gm32842"	0.00855920114122682	1	0
"gene124554"	19977	"Gm32849"	-0.187826913932477	1	0
"gene124555"	19978	"Gm3285"	-0.0286376193702563	0.951048065966427	0.0101170940776766
"gene124556"	19979	"Gm32850"	0.0328102710413695	0.999999904884748	0
"gene124557"	19980	"Gm32856"	-13.7156443176415	1	0
"gene124558"	19981	"Gm32857"	0.0249764142945242	0.0550879036919198	0.368893047603192
"gene124559"	19982	"Gm32858"	0.0175939134569662	1	0
"gene124560"	19983	"Gm3286"	0.0242510699001427	1	0
"gene124561"	19984	"Gm32865"	NA	NA	NA
"gene124565"	19985	"Gm32880"	-0.0650005388476095	0.195203723360334	0.189687105153621
"gene124566"	19986	"Gm32884"	-0.0779838326200666	1	0
"gene124567"	19987	"Gm32885"	-0.154541131716595	1	0
"gene124569"	19988	"Gm3289"	-0.0827389443651926	1	0
"gene124570"	19989	"Gm32892"	-0.0289210901163471	0.163270179374871	0.418479485771152
"gene124571"	19990	"Gm32899"	-0.069080132777043	0.158124982039239	0.205573218754437
"gene124572"	19991	"Gm32913"	0.122067026883936	0.401955931741582	0.144836445991023
"gene124573"	19992	"Gm32914"	0.0256776034236805	1	0
"gene124574"	19993	"Gm32916"	0.100332857822159	0.999999904884748	0
"gene124575"	19994	"Gm3292"	0.0370898716119829	0.999999932743361	0
"gene124576"	19995	"Gm32921"	0.0813391430395052	0.494698633035313	0.113614054098288
"gene124577"	19996	"Gm32926"	0.0152163575844032	1	0
"gene124578"	19997	"Gm32932"	-0.0127477376404062	0.0103074967924966	0.465585893727419
"gene124580"	19998	"Gm32939"	0.0147408464098905	1	2.65692266155096e-17
"gene124581"	19999	"Gm3294"	0.0778053890552243	0.285643986427456	0.192941575511847
"gene124582"	20000	"Gm32950"	NA	NA	NA
"gene124583"	20001	"Gm32975"	0.00850015722536952	0.792976332188322	0.0322021784301536
"gene124585"	20002	"Gm32983"	0.21398002853067	1	0
"gene124586"	20003	"Gm32996"	0.00570613409415121	0.999999904884748	0
"gene124587"	20004	"Gm32999"	-0.213504517356158	1	0
"gene124588"	20005	"Gm33016"	0.0233000475511175	1	0
"gene124590"	20006	"Gm33022"	0.0128388017118402	0.999999911027829	0
"gene124591"	20007	"Gm33023"	0.755782611927448	0.00133734701404784	0.563712222647423
"gene124592"	20008	"Gm33024"	-0.00060044270718559	0.501027723999446	0.119068436005411
"gene124593"	20009	"Gm33027"	0.104473944082764	0.159599123890244	0.240835027119068
"gene124594"	20010	"Gm33035"	0.0734321538127074	0.082937953357089	0.313669030793286
"gene124595"	20011	"Gm33037"	0.0575368521160246	1	0
"gene124596"	20012	"Gm33045"	-0.0813488757764265	0.0677271917065328	0.366432257994852
"gene124597"	20013	"Gm33050"	-0.17546362339515	1	0
"gene124599"	20014	"Gm33053"	0.000951022349025199	1	0
"gene124601"	20015	"Gm33055"	-0.00060044270718559	0.501027723999446	0.119068436005411
"gene124602"	20016	"Gm33056"	NA	NA	NA
"gene124603"	20017	"Gm3307"	-0.0394674274845459	1	0
"gene124605"	20018	"Gm33086"	-0.000800590276192647	0.501027723999446	0.11906843600734
"gene124607"	20019	"Gm33093"	0.0038436439022567	0.612595488384519	0.0884991453434413
"gene124609"	20020	"Gm33103"	0.00849405823534077	0.631352590817152	0.0834544668119562
"gene124610"	20021	"Gm33104"	-11.6063317575102	0.00127138023385849	0.673783879220747
"gene124611"	20022	"Gm33111"	-0.0855920114122683	1	0
"gene124613"	20023	"Gm33115"	0.016642891107941	1	0
"gene124614"	20024	"Gm33121"	-0.106375385350258	0.0201211433517051	0.421115516232724
"gene124615"	20025	"Gm33125"	0.031641810768723	0.285968002899891	0.193479374530554
"gene124616"	20026	"Gm33142"	0.110534277223644	0.228002324591508	0.184031560572306
"gene124617"	20027	"Gm33148"	0.192499121621464	0.541952770716883	0.105863220338742
"gene124619"	20028	"Gm33167"	-0.0320066906920145	0.421816899832457	0.127076846402427
"gene124621"	20029	"Gm33172"	0.290632518011524	0.882244778583786	0.0179311516522689
"gene124622"	20030	"Gm33175"	0.016642891107941	1	0
"gene124623"	20031	"Gm33178"	-0.304327151688065	1	0
"gene124624"	20032	"Gm3318"	NA	NA	NA
"gene124625"	20033	"Gm33180"	-0.0422334186715249	0.000185182387874712	0.652010504687402
"gene124627"	20034	"Gm33195"	-0.447281988643732	0.15686560866655	0.195705672648573
"gene124629"	20035	"Gm33201"	0.00975590421694974	0.781998252665641	0.0426909521063847
"gene124630"	20036	"Gm33203"	0.00285306704707561	1	0
"gene124631"	20037	"Gm33206"	0.00855920114122682	1	0
"gene124632"	20038	"Gm3321"	-0.0126837026355254	0.169839714001688	0.25037538024075
"gene124633"	20039	"Gm33222"	-0.0218735140275797	1	0
"gene124634"	20040	"Gm33228"	-0.30527817403709	1	0
"gene124635"	20041	"Gm33242"	-0.0518307180218736	1	0
"gene124636"	20042	"Gm33246"	0.0175939134569662	1	0
"gene124637"	20043	"Gm33248"	0.0128388017118402	0.999999911027829	0
"gene124638"	20044	"Gm3325"	-5.62189276731254	0.254730410187196	0.786007737574754
"gene124639"	20045	"Gm33251"	-0.0881076590910067	0.0674393063026994	0.544024904169702
"gene124640"	20046	"Gm33255"	-0.00332857822158819	1	9.80644841813877e-17
"gene124642"	20047	"Gm33263"	0.0451735615786971	1	0
"gene124643"	20048	"Gm3327"	NA	NA	NA
"gene124644"	20049	"Gm33280"	-1.38390141303814	0.207276965310702	0.204402405259386
"gene124645"	20050	"Gm3329"	0.0346112152523998	0.243186631704095	0.206231555477545
"gene124646"	20051	"Gm33299"	0.0209224916785545	1	0
"gene124647"	20052	"Gm33301"	-0.140713295199306	0.309498751750482	0.287049235168316
"gene124648"	20053	"Gm33308"	0.102234902520209	0.999999865486721	0
"gene124649"	20054	"Gm3331"	0.0410536410011482	0.853056036214857	0.0274216447476724
"gene124650"	20055	"Gm33312"	-0.0263917928368497	0.280797570007933	0.199086883537189
"gene124651"	20056	"Gm3332"	0.0207648453691667	0.199005191712558	0.231390458336458
"gene124653"	20057	"Gm33321"	-0.084640989063243	1	0
"gene124654"	20058	"Gm33326"	0.101839246083198	0.411533115282112	0.149042155865012
"gene124655"	20059	"Gm3333"	-0.155967665240133	1	0
"gene124656"	20060	"Gm33332"	0.302003246675434	0.867285782060413	0.0224567853451569
"gene124657"	20061	"Gm33336"	0.0440940017857571	0.841836144622342	0.0307516791881644
"gene124658"	20062	"Gm33337"	0.0449430006412679	0.0633564871539208	0.359977438934722
"gene124659"	20063	"Gm33340"	0.00601089912522119	0.292105461938288	0.195253183136707
"gene124660"	20064	"Gm33347"	NA	NA	NA
"gene124661"	20065	"Gm33351"	0.0765572990965288	1	0
"gene124662"	20066	"Gm33354"	0.0212503930662953	0.792976332188311	0.0322021784520373
"gene124663"	20067	"Gm3336"	0.22301474084641	0.999999835255552	0
"gene124664"	20068	"Gm33366"	-0.00749838648984487	0.285056281237416	0.369812517938132
"gene124665"	20069	"Gm33370"	0.110318592486923	1	0
"gene124666"	20070	"Gm33373"	-0.357426949001194	0.824832472972252	0.131483404395092
"gene124667"	20071	"Gm33378"	-0.461537969141984	0.386948332558196	0.223580698656079
"gene124668"	20072	"Gm3338"	0.00665715644317642	1	0
"gene124670"	20073	"Gm33424"	-0.0694313164861471	3.3101977852229e-09	0.860252727360516
"gene124671"	20074	"Gm33432"	0.0226794144129373	0.978155070655123	0.00413648915752796
"gene124673"	20075	"Gm33447"	0.109843081312411	1	0
"gene124674"	20076	"Gm33450"	0.00760817879220166	1	0
"gene124675"	20077	"Gm33460"	-0.0809807063471938	6.0638224851082e-12	0.916977061023201
"gene124676"	20078	"Gm33466"	-0.109367570137898	1	0
"gene124677"	20079	"Gm33467"	-0.0822634331906801	1	0
"gene124678"	20080	"Gm33472"	NA	NA	NA
"gene124679"	20081	"Gm33474"	0.125534950071327	1	0
"gene124681"	20082	"Gm33489"	0.0123632905373276	1	0
"gene124682"	20083	"Gm33497"	0.127199609310109	0.272232495487489	0.183409989842911
"gene124683"	20084	"Gm33501"	-0.0982979434973048	0.295714995054299	0.217148031752047
"gene124684"	20085	"Gm33508"	-0.0665715644317642	1	0
"gene124685"	20086	"Gm3351"	0.0351878269139325	1	0
"gene124686"	20087	"Gm33524"	0.0789348549690918	1	0
"gene124687"	20088	"Gm33525"	0.00285306704707561	1	6.17749367561984e-21
"gene124688"	20089	"Gm33533"	-0.0993818354731337	0.999999904884748	0
"gene124690"	20090	"Gm3355"	0.086541054578763	0.104373489761796	0.255806894843248
"gene124691"	20091	"Gm33570"	0.00190204469805041	0.999999952442374	0
"gene124692"	20092	"Gm33571"	0.00162196429801107	0.0345678412825116	0.383324417933454
"gene124693"	20093	"Gm33586"	0.0342368045649073	1	0
"gene124694"	20094	"Gm33594"	0.0811043477076164	0.165482815961551	0.248543063481098
"gene124695"	20095	"Gm336"	-0.0682827191565379	0.0865795406968865	0.355624099572085
"gene124697"	20096	"Gm33609"	NA	NA	NA
"gene124698"	20097	"Gm33619"	0.0766243053849179	0.094076763292783	0.294548846943622
"gene124699"	20098	"Gm3362"	-0.799334284355682	1	0
"gene124700"	20099	"Gm33626"	0.0114122681883024	0.999999952442374	0
"gene124701"	20100	"Gm33630"	-0.0057326658955949	0.149191201235192	0.262641543722119
"gene124702"	20101	"Gm3364"	0.115073704232049	1	0
"gene124703"	20102	"Gm3365"	0.111692263156542	0.404504480265394	0.142704559786711
"gene124704"	20103	"Gm33651"	-0.000400295138143362	0.501027723999439	0.119068436004028
"gene124705"	20104	"Gm33654"	0.0128388017118402	0.999999911027829	0
"gene124706"	20105	"Gm33666"	0.0267456781526719	0.443066704705512	0.148355902613354
"gene124707"	20106	"Gm33674"	0.026153114598193	1	0
"gene124708"	20107	"Gm33677"	0.00304296653922939	0.272770443405284	0.205747316539159
"gene124709"	20108	"Gm33680"	0.0313837375178316	1	0
"gene124710"	20109	"Gm33682"	-0.735813012685511	0.0202350929208962	0.403312909340761
"gene124711"	20110	"Gm33684"	0.00797966171640414	0.284854543502635	0.191069874557586
"gene124712"	20111	"Gm33696"	0.0175939134569662	1	0
"gene124713"	20112	"Gm33699"	NA	NA	NA
"gene124715"	20113	"Gm33700"	-0.000200147569066462	0.501027723999449	0.119068436004763
"gene124716"	20114	"Gm33707"	0.0580123632905373	1	0
"gene124717"	20115	"Gm3371"	-0.0214897790290025	0.541327117704917	0.0848270913642475
"gene124718"	20116	"Gm3372"	0.0175939134569662	0.999999904884748	0
"gene124719"	20117	"Gm33727"	-0.0191069120668079	0.300861059005712	0.187040823779489
"gene124720"	20118	"Gm33728"	0.136075838100781	0.689259277375532	0.0536085949702725
"gene124722"	20119	"Gm33732"	0.203533610826537	0.943994522125364	0.00827579698003519
"gene124723"	20120	"Gm3375"	-0.0979428351659213	0.923393213603606	0.0130587890252673
"gene124725"	20121	"Gm33758"	0.0134288215813456	0.942351004654839	0.0105065468541794
"gene124726"	20122	"Gm3376"	-0.000200147569063482	0.501027723999441	0.119068436005183
"gene124727"	20123	"Gm33778"	0.0128388017118402	0.999999911027829	0
"gene124728"	20124	"Gm33782"	-1.52967154395542	7.49588910970484e-08	0.819288202470497
"gene124729"	20125	"Gm33785"	-0.0908226343319068	1	0
"gene124730"	20126	"Gm3379"	-0.214404952200355	0.420585566582004	0.127404166567473
"gene124731"	20127	"Gm33801"	0.0128388017118402	0.999999911027829	0
"gene124732"	20128	"Gm33815"	NA	NA	NA
"gene124733"	20129	"Gm33819"	-0.0542082738944365	1	0
"gene124735"	20130	"Gm33831"	0.0324349951207077	0.847509996598105	0.0256128909606916
"gene124736"	20131	"Gm33838"	0.21491431369676	0.36750922837814	0.127090111158686
"gene124737"	20132	"Gm33843"	-0.0475511174512602	1	0
"gene124739"	20133	"Gm33858"	0.422288329704965	0.751567178012039	0.0430811416964528
"gene124740"	20134	"Gm33866"	0.00855920114122682	1	0
"gene124741"	20135	"Gm33869"	0.0622919638611507	0.999999904884748	0
"gene124742"	20136	"Gm33882"	-0.174988112220637	1	0
"gene124743"	20137	"Gm33890"	-0.0219671954167565	0.620569426367244	0.0717264636713695
"gene124745"	20138	"Gm33914"	0.0627674750356634	1	0
"gene124746"	20139	"Gm33926"	0.138025095256653	0.073141471806235	0.367066955949606
"gene124747"	20140	"Gm33929"	-0.0242510699001426	1	2.07369260041636e-20
"gene124748"	20141	"Gm33936"	-0.048977650974798	1	0
"gene124750"	20142	"Gm33948"	0.157869709938184	1	0
"gene124751"	20143	"Gm33952"	0.0832144555397052	1	0
"gene124753"	20144	"Gm33958"	NA	NA	NA
"gene124754"	20145	"Gm33962"	-0.0408939610080837	1	0
"gene124755"	20146	"Gm33968"	0.00922023280273685	0.308681456216618	0.182464554220545
"gene124756"	20147	"Gm33969"	-0.0194959581550166	1	0
"gene124757"	20148	"Gm33973"	-0.0831053485078444	0.0608393341581952	0.526725800234154
"gene124758"	20149	"Gm33979"	0.0217789918843261	0.901778851252078	0.0155986438436332
"gene124759"	20150	"Gm33981"	0.0151568621712991	0.909409347987108	0.0201672052210315
"gene124760"	20151	"Gm33994"	-4.39847640815893	0.000163852975843263	0.708008302245486
"gene124761"	20152	"Gm34004"	0.00676299123722008	0.991934812954968	0.00147156487589091
"gene124762"	20153	"Gm34005"	0.0147408464098906	1	0
"gene124763"	20154	"Gm34006"	-25.1689858167852	0.189958539952053	0.59145968398153
"gene124765"	20155	"Gm34016"	0.235126380468531	0.730230092004795	0.0463216699787831
"gene124767"	20156	"Gm34022"	-0.038756913677526	0.679726992371219	0.0604486078661566
"gene124768"	20157	"Gm34023"	0.0128388017118402	0.999999911027829	0
"gene124770"	20158	"Gm34035"	-0.232049453162149	1	0
"gene124772"	20159	"Gm34045"	-0.0897174317165419	0.0606635561530894	0.518429783693632
"gene124773"	20160	"Gm34047"	NA	NA	NA
"gene124774"	20161	"Gm34059"	-0.12981455064194	1	0
"gene124775"	20162	"Gm34060"	-0.000951022349025199	1	0
"gene124776"	20163	"Gm34066"	-0.0769602130462714	0.491785638046305	0.108696862125627
"gene124777"	20164	"Gm34068"	0.0242510699001427	1	0
"gene124778"	20165	"Gm34069"	-0.407037565382787	1	0
"gene124780"	20166	"Gm34078"	0.0770328102710414	0.999999904884748	0
"gene124781"	20167	"Gm34081"	0.469780510718947	0.0405306707206069	0.756132763828908
"gene124782"	20168	"Gm34084"	-0.126970816828883	0.464747242755733	0.127967968899815
"gene124783"	20169	"Gm34086"	4.84670640532096	1.92834852723817e-06	0.70817941264391
"gene124784"	20170	"Gm3409"	0.00975590421716724	0.781998252665668	0.0426909521095592
"gene124785"	20171	"Gm34091"	-0.152880330471985	0.0972284850304862	0.266287457970293
"gene124786"	20172	"Gm34093"	-0.237280076081788	1	0
"gene124787"	20173	"Gm34095"	0.0127502358340766	0.792976332188322	0.0322021783796326
"gene124788"	20174	"Gm34096"	-0.0471173799190212	0.339379986394941	0.161212137039632
"gene124789"	20175	"Gm34099"	0.55631581457748	4.17534504105304e-08	0.823005322722407
"gene124790"	20176	"Gm34105"	NA	NA	NA
"gene124791"	20177	"Gm34106"	-0.129804358721233	0.00681011389897131	0.413097193938401
"gene124792"	20178	"Gm3411"	-0.0404184498335711	1	0
"gene124793"	20179	"Gm34113"	-0.0204469805040418	1	0
"gene124794"	20180	"Gm34121"	0.226343319067998	0.999999809769497	0
"gene124795"	20181	"Gm34139"	0.136471707085117	1	0
"gene124796"	20182	"Gm34144"	-0.0156699491891761	0.556881136004679	0.082713658506277
"gene124797"	20183	"Gm34149"	0.0104612458392772	0.999999904884748	3.70491783591987e-20
"gene124799"	20184	"Gm34150"	0.007132667617689	0.999999932743361	0
"gene124800"	20185	"Gm34152"	-0.0492239663805971	0.0571397336911924	0.464278884848598
"gene124801"	20186	"Gm34158"	0.0161673799334284	1	0
"gene124802"	20187	"Gm34165"	-0.0697970853940369	0.0816527099678346	0.54623025571105
"gene124803"	20188	"Gm3417"	-0.0171184022824536	1	0
"gene124805"	20189	"Gm34184"	-0.0256776034236805	1	0
"gene124806"	20190	"Gm34198"	-0.00285306704707561	1	0
"gene124807"	20191	"Gm34215"	-0.077508321445554	1	0
"gene124809"	20192	"Gm34220"	NA	NA	NA
"gene124810"	20193	"Gm34224"	-0.0546837850689492	0.999999932743361	0
"gene124811"	20194	"Gm34225"	0.0627674750356634	1	0
"gene124812"	20195	"Gm34237"	-0.070375653827865	1	0
"gene124814"	20196	"Gm34240"	0.0264807749742117	0.0458923578499879	0.380348028570489
"gene124815"	20197	"Gm34245"	0.0803613884926296	0.999999904884748	0
"gene124816"	20198	"Gm34248"	-0.0468865778067703	0.00450495369787052	0.656142294108037
"gene124817"	20199	"Gm34250"	0.0104612458392772	0.999999904884748	0
"gene124818"	20200	"Gm34256"	0.0350188318707163	0.218946237070494	0.219733497104724
"gene124820"	20201	"Gm34266"	0.089739310686979	0.253351983902467	0.169794508948172
"gene124822"	20202	"Gm34274"	-0.000200147569063482	0.501027723999441	0.119068436005183
"gene124823"	20203	"Gm34276"	0.00237755587256299	1	0
"gene124824"	20204	"Gm34278"	-0.0466000951022349	1	0
"gene124825"	20205	"Gm3428"	0.119828815977176	1	0
"gene124826"	20206	"Gm34280"	0.0411071025343659	0.848701214117457	0.0245746580389532
"gene124827"	20207	"Gm34284"	0.0951022349025202	1	0
"gene124828"	20208	"Gm34294"	NA	NA	NA
"gene124829"	20209	"Gm34297"	-0.0892632926435324	0.0342108366096012	0.381803052085044
"gene124830"	20210	"Gm34299"	-0.101298476082104	0.0629090688654774	0.534511194784363
"gene124831"	20211	"Gm34304"	0.0546837850689491	1	0
"gene124832"	20212	"Gm34307"	-0.0280551592962435	0.999999904884748	0
"gene124833"	20213	"Gm34312"	0.0161673799334284	1	0
"gene124834"	20214	"Gm34314"	0.0317774364887287	0.839238741212889	0.0258026162942167
"gene124835"	20215	"Gm34322"	-0.0156918687589158	0.999999904884748	0
"gene124836"	20216	"Gm3433"	-0.000200147569063482	0.501027723999441	0.119068436005183
"gene124837"	20217	"Gm34333"	0.0275796481217309	0.999999865486721	0
"gene124838"	20218	"Gm3434"	0.0242510699001427	1	0
"gene124839"	20219	"Gm34342"	0.00162196429800548	0.034567841282512	0.383324417931735
"gene124840"	20220	"Gm3435"	-0.0746552543984783	1	0
"gene124841"	20221	"Gm34350"	0.132667617689016	1	0
"gene124842"	20222	"Gm34354"	0.371893632051657	0.566024950904259	0.0779648826245176
"gene124843"	20223	"Gm34358"	0.00570613409415121	0.999999932743361	0
"gene124844"	20224	"Gm3436"	NA	NA	NA
"gene124845"	20225	"Gm34368"	-0.0419288467172753	0.845817257014311	0.0294680756496925
"gene124846"	20226	"Gm34370"	0.0589633856395625	1	0
"gene124847"	20227	"Gm34376"	-0.170827476285682	0.526283665587481	0.235041640809794
"gene124849"	20228	"Gm34388"	0.0570613409415121	1	0
