"pseudo_name"	"PeakID"	"gene"	"beta"	"pval"	"varexp"
"242934"	"gene342999"	"ImmGenATAC1219.peak_318697"	"F3"	0.227593370427292	1.44739931842641e-05	0.93535497442189
"242954"	"gene343019"	"ImmGenATAC1219.peak_318714"	"Abcd3"	0.758206679854214	0.0068921237165097	0.78600571605606
"242955"	"gene343020"	"ImmGenATAC1219.peak_318715"	"Abcd3"	0.282655877884964	0.00682815793974779	0.775756603353305
"243028"	"gene343093"	"ImmGenATAC1219.peak_318781"	"Arhgap29"	0.37435107009224	0.0404669920165984	0.66143924522732
"243178"	"gene343243"	"ImmGenATAC1219.peak_318916"	"Mir760"	0.227204875748891	0.0247660106383334	0.668191412903355
"243271"	"gene343336"	"ImmGenATAC1219.peak_3190"	"Prim2"	0.397105846953503	0.00035033187959958	0.895062600619991
"243386"	"gene343451"	"ImmGenATAC1219.peak_319102"	"Pde5a"	0.256372239486414	0.00166963379070908	0.825395546611578
"243394"	"gene343459"	"ImmGenATAC1219.peak_31911"	"Ifi214"	0.491166610346433	0.0198400500119767	0.753365020445829
"243402"	"gene343467"	"ImmGenATAC1219.peak_319117"	"Pde5a"	0.235918626914102	0.0404929135878959	0.681920600617434
"243470"	"gene343535"	"ImmGenATAC1219.peak_319179"	"Usp53"	0.521870917894162	0.00194076937470707	0.845966392007861
"243943"	"gene344008"	"ImmGenATAC1219.peak_319604"	"Camk2d"	0.220193820823925	0.00913913182331591	0.76693873782304
"243944"	"gene344009"	"ImmGenATAC1219.peak_319605"	"Camk2d"	0.403872301105874	0.00130274881354836	0.803686671123803
"244345"	"gene344410"	"ImmGenATAC1219.peak_319967"	"Ap1ar"	0.538016137168735	0.000277207911420492	0.883126353312714
"244352"	"gene344417"	"ImmGenATAC1219.peak_319973"	"Ap1ar"	0.563559894635106	0.000505893991720051	0.859587030224404
"244357"	"gene344422"	"ImmGenATAC1219.peak_319978"	"Fam241a"	0.52735287468622	0.00418137143594224	0.789524111383406
"244358"	"gene344423"	"ImmGenATAC1219.peak_319979"	"Fam241a"	0.942925560867617	0.000610423859651642	0.853050504516186
"244364"	"gene344429"	"ImmGenATAC1219.peak_319984"	"Fam241a"	0.291792857896772	0.00013734166826672	0.8935209200113
"244365"	"gene344430"	"ImmGenATAC1219.peak_319985"	"Fam241a"	0.496712621855392	0.000740727408098218	0.896384443368341
"244378"	"gene344443"	"ImmGenATAC1219.peak_319997"	"Fam241a"	0.492114888682199	0.0113356431225098	0.731182375485623
"244394"	"gene344459"	"ImmGenATAC1219.peak_320009"	"9830132P13Rik"	0.287234118689525	0.000673953770080921	0.856302232918224
"244426"	"gene344491"	"ImmGenATAC1219.peak_320038"	"D030025E07Rik"	0.983051033602796	0.00210426612155897	0.846353373794668
"244565"	"gene344630"	"ImmGenATAC1219.peak_320163"	"Enpep"	-0.562829595036289	0.0404319137438716	0.618271716946716
"244643"	"gene344708"	"ImmGenATAC1219.peak_320233"	"Gm35986"	0.453012431192169	9.29730005679529e-05	0.907037627562781
"244648"	"gene344713"	"ImmGenATAC1219.peak_320238"	"Gm35986"	0.273430258991717	0.0458084279747731	0.691362981507284
"244784"	"gene344849"	"ImmGenATAC1219.peak_320360"	"Pla2g12a"	0.224114186848498	0.0222178417635714	0.710516112218598
"244842"	"gene344907"	"ImmGenATAC1219.peak_320412"	"Mcub"	0.638487676205168	0.00734330808396383	0.80943303650857
"245034"	"gene345100"	"ImmGenATAC1219.peak_320587"	"Rpl34"	0.263004364739294	0.0252911512734948	0.645253469257255
"245155"	"gene345221"	"ImmGenATAC1219.peak_320696"	"Lef1"	0.266174846469686	0.0336075305779713	0.69803120740586
"245157"	"gene345223"	"ImmGenATAC1219.peak_320698"	"Lef1"	0.251695925487414	0.0393495367827285	0.695094904176306
"245251"	"gene345317"	"ImmGenATAC1219.peak_320782"	"Lef1"	0.537057730990347	0.00582220296836543	0.805693959843155
"245690"	"gene345756"	"ImmGenATAC1219.peak_321177"	"Gm29811"	-1.91079583217448	0.0179953932860322	0.687787386328497
"245773"	"gene345839"	"ImmGenATAC1219.peak_321251"	"Ppa2"	1.10261508730359	0.0303639098397717	0.725219103421209
"245774"	"gene345840"	"ImmGenATAC1219.peak_321252"	"Ppa2"	0.559080590336533	0.028792973489494	0.722815656094063
"245796"	"gene345862"	"ImmGenATAC1219.peak_321272"	"Ppa2"	0.376337954255157	0.00392642252357026	0.783795962462075
"245828"	"gene345894"	"ImmGenATAC1219.peak_321300"	"Ppa2"	1.23863616223815	0.0159040913098801	0.783416422162743
"245866"	"gene345932"	"ImmGenATAC1219.peak_321335"	"Tet2"	0.33796780023494	7.28099526143611e-06	0.939929397812294
"245891"	"gene345957"	"ImmGenATAC1219.peak_321358"	"Tet2"	0.520518599549986	0.000610415290096898	0.870233604362354
"245892"	"gene345958"	"ImmGenATAC1219.peak_321359"	"Tet2"	0.356197874044015	0.00125917125548724	0.846908554418254
"246139"	"gene346205"	"ImmGenATAC1219.peak_321581"	"Slc9b2"	0.587054925653525	0.0270894648208537	0.73955364540426
"246177"	"gene346243"	"ImmGenATAC1219.peak_321615"	"Cisd2"	0.8383548413994	0.0130465300816057	0.78525625914283
"246184"	"gene346250"	"ImmGenATAC1219.peak_321621"	"Ube2d3"	0.468896527836958	0.0102835054064046	0.746970967582659
"246225"	"gene346291"	"ImmGenATAC1219.peak_321659"	"Manba"	0.231226083513851	0.0167900400571895	0.743339147686131
"246600"	"gene346666"	"ImmGenATAC1219.peak_321997"	"1700030L20Rik"	0.434050836453127	0.00160002728019605	0.837565422420127
"246623"	"gene346689"	"ImmGenATAC1219.peak_322016"	"Ppp3ca"	0.218279214058067	0.00968996811849915	0.70572371338889
"246644"	"gene346710"	"ImmGenATAC1219.peak_322035"	"Ppp3ca"	0.473255915123248	0.0448536558746451	0.689327107436083
"246657"	"gene346723"	"ImmGenATAC1219.peak_322047"	"Ppp3ca"	0.209379657665694	0.00245184714869596	0.783866002644598
"247057"	"gene347123"	"ImmGenATAC1219.peak_322407"	"Lamtor3"	0.21935313342463	1.39972485960673e-05	0.948650699537392
"247087"	"gene347153"	"ImmGenATAC1219.peak_322434"	"Dapp1"	0.384262570808856	0.0168668697949241	0.675899184353665
"247124"	"gene347190"	"ImmGenATAC1219.peak_322468"	"Dapp1"	0.202553750344395	0.0145708381198683	0.793106026712831
"247135"	"gene347201"	"ImmGenATAC1219.peak_322478"	"Dapp1"	0.831979528510377	2.34536673006414e-05	0.990659563021162
"247216"	"gene347282"	"ImmGenATAC1219.peak_322550"	"0610031O16Rik"	0.218282988006607	0.00925259840157503	0.781203385150336
"247233"	"gene347299"	"ImmGenATAC1219.peak_322566"	"Adh1"	0.242591837305554	0.00238868018456307	0.827833382629255
"247259"	"gene347325"	"ImmGenATAC1219.peak_32259"	"Opn3"	0.873077345600141	0.00332535103515824	0.809415741817559
"247268"	"gene347334"	"ImmGenATAC1219.peak_322598"	"Adh4"	0.223954790884036	8.04742582264939e-07	0.965194736745733
"247301"	"gene347367"	"ImmGenATAC1219.peak_322627"	"Metap1"	0.494622173506021	0.0391795599876206	0.674100782696143
"247396"	"gene347462"	"ImmGenATAC1219.peak_322712"	"4930425O10Rik"	0.306504221977764	0.0406507876523173	0.728629694554869
"247403"	"gene347469"	"ImmGenATAC1219.peak_322719"	"Tspan5"	0.223224183405446	0.0287214066968246	0.697407268967658
"247405"	"gene347471"	"ImmGenATAC1219.peak_322720"	"Tspan5"	1.04544791488194	0.0177205185492283	0.744158210398628
"247419"	"gene347485"	"ImmGenATAC1219.peak_322733"	"Tspan5"	0.9305642329548	0.00989855965963726	0.770236770683609
"247420"	"gene347486"	"ImmGenATAC1219.peak_322734"	"Tspan5"	0.30381787879659	0.000136595330273466	0.90765264257964
"247547"	"gene347613"	"ImmGenATAC1219.peak_322849"	"Rap1gds1"	0.221050491747103	0.000206660538385117	0.90914245367634
"247791"	"gene347857"	"ImmGenATAC1219.peak_323068"	"Bmpr1b"	0.264545951702183	0.000810179904313295	0.823163566451146
"247906"	"gene347972"	"ImmGenATAC1219.peak_323171"	"Pdlim5"	0.213500985037532	0.0021452339047217	0.814848339524985
"247935"	"gene348001"	"ImmGenATAC1219.peak_323198"	"Pdlim5"	0.204998458082684	0.030031540432932	0.633262764950701
"247953"	"gene348019"	"ImmGenATAC1219.peak_323213"	"Pdlim5"	0.821773859363286	0.0189868944452487	0.728057433279869
"248055"	"gene348121"	"ImmGenATAC1219.peak_323305"	"Mir6381"	0.218311125640035	0.00588753849586001	0.776850856883788
"248416"	"gene348482"	"ImmGenATAC1219.peak_323630"	"Gm6260"	0.230377526167099	3.08160466149264e-06	0.934141546788684
"248554"	"gene348620"	"ImmGenATAC1219.peak_323755"	"Lmo4"	0.760617980178794	0.00762479691920525	0.780075927899562
"248555"	"gene348621"	"ImmGenATAC1219.peak_323756"	"Lmo4"	0.620449351824485	0.0217372594704728	0.716021447787763
"248580"	"gene348646"	"ImmGenATAC1219.peak_323779"	"Lmo4"	0.824128467302073	0.000998839785739615	0.815969113491935
"248586"	"gene348652"	"ImmGenATAC1219.peak_323784"	"Lmo4"	0.708593515601734	5.39489593584591e-05	0.936672097521426
"248625"	"gene348691"	"ImmGenATAC1219.peak_323819"	"Lmo4"	0.245960329484313	0.0160570826658839	0.705483249803103
"248658"	"gene348724"	"ImmGenATAC1219.peak_323849"	"Hs2st1"	0.202104419498957	0.00149729089208209	0.78698037948214
"248663"	"gene348729"	"ImmGenATAC1219.peak_323853"	"Hs2st1"	0.262157339465914	0.00470580267190683	0.791669671622407
"248845"	"gene348911"	"ImmGenATAC1219.peak_324016"	"Sh3glb1"	0.648756251489137	3.5577839207638e-05	0.932765659453982
"248846"	"gene348912"	"ImmGenATAC1219.peak_324017"	"Sh3glb1"	1.12343838149139	0.038702417230679	0.667789213680338
"249174"	"gene349240"	"ImmGenATAC1219.peak_324312"	"Syde2"	0.381053060051431	0.000688475038108894	0.855397246060412
"249175"	"gene349241"	"ImmGenATAC1219.peak_324313"	"Syde2"	0.240894163009912	0.000902300247680855	0.847948628600628
"249232"	"gene349298"	"ImmGenATAC1219.peak_324365"	"Mcoln3"	0.792860151620985	0.0139921202027559	0.765041391424114
"249261"	"gene349327"	"ImmGenATAC1219.peak_324391"	"Mcoln2"	0.55657866811763	0.0281430593769343	0.711520001887177
"249293"	"gene349359"	"ImmGenATAC1219.peak_32442"	"Hmga2-ps1"	0.707826746947722	0.00193242689601951	0.852442740185508
"249326"	"gene349392"	"ImmGenATAC1219.peak_32445"	"Hmga2-ps1"	0.234565146456014	0.00341680360779058	0.826531215431434
"249407"	"gene349473"	"ImmGenATAC1219.peak_324522"	"Spata1"	0.292440955709272	0.0120468139956881	0.756471200624905
"249408"	"gene349474"	"ImmGenATAC1219.peak_324523"	"Spata1"	0.930913455226253	0.00760337544350139	0.802288289676585
"249417"	"gene349483"	"ImmGenATAC1219.peak_324531"	"Rpf1"	0.298839450452575	0.0248954413095581	0.709245970332287
"249514"	"gene349580"	"ImmGenATAC1219.peak_324619"	"Prkacb"	-0.260373529344397	0.0300588763894022	0.684198436256826
"249548"	"gene349614"	"ImmGenATAC1219.peak_32465"	"Hmga2-ps1"	0.257883073153426	0.00784533019501744	0.75106734009493
"249714"	"gene349780"	"ImmGenATAC1219.peak_3248"	"Rab23"	0.303883373767548	0.00225663724973507	0.808118586669699
"249725"	"gene349791"	"ImmGenATAC1219.peak_324809"	"Adgrl2"	0.218042169210641	0.0206015144499034	0.753718166366098
"249862"	"gene349928"	"ImmGenATAC1219.peak_324932"	"Adgrl2"	0.452363977452694	0.0426841755392592	0.664585592818927
"249878"	"gene349944"	"ImmGenATAC1219.peak_324947"	"Adgrl2"	0.212024865674273	0.00786789845729692	0.760241492561795
"249891"	"gene349957"	"ImmGenATAC1219.peak_324959"	"Adgrl2"	0.338753869744342	0.0453545277640412	0.624479117448966
"250127"	"gene350193"	"ImmGenATAC1219.peak_325170"	"Gm1653"	0.268514833325963	0.0161066388619157	0.752431376197796
"250490"	"gene350556"	"ImmGenATAC1219.peak_325498"	"Fubp1"	0.285783656846155	0.000992104625498849	0.832689669641652
"250535"	"gene350601"	"ImmGenATAC1219.peak_325538"	"Miga1"	0.210730345212034	0.00625317098454284	0.776748168635865
"250581"	"gene350647"	"ImmGenATAC1219.peak_32558"	"Akt3"	0.495359194861501	0.0332468339114543	0.710597608486253
"250592"	"gene350658"	"ImmGenATAC1219.peak_32559"	"Akt3"	0.575079703381676	0.0177975588453285	0.77498231986273
"250740"	"gene350806"	"ImmGenATAC1219.peak_325722"	"St6galnac5"	0.415843972693362	0.00232903026924302	0.833008328981764
"250764"	"gene350830"	"ImmGenATAC1219.peak_325744"	"St6galnac5"	0.591830367978481	0.023414761836965	0.731727471973982
"250850"	"gene350916"	"ImmGenATAC1219.peak_325821"	"1700012D16Rik"	0.330243013973519	1.85043386468731e-05	0.926381087091594
"250869"	"gene350935"	"ImmGenATAC1219.peak_325839"	"1700012D16Rik"	0.386658822482974	0.00872736163616797	0.754545198813756
"251106"	"gene351172"	"ImmGenATAC1219.peak_326051"	"5730460C07Rik"	0.558105988828436	0.0314377970592911	0.670914130026974
"251326"	"gene351392"	"ImmGenATAC1219.peak_32625"	"Zbtb18"	0.362290167744681	0.0178395668720161	0.726889113083299
"251359"	"gene351425"	"ImmGenATAC1219.peak_32628"	"Zbtb18"	0.385865495212842	0.0268084165276657	0.713959352155125
"251567"	"gene351634"	"ImmGenATAC1219.peak_326468"	"4930570G19Rik"	0.608054294426176	0.00368551142499402	0.816107427931047
"251568"	"gene351635"	"ImmGenATAC1219.peak_326469"	"4930570G19Rik"	0.216522859984298	4.87326220256692e-05	0.913026343378959
"251718"	"gene351785"	"ImmGenATAC1219.peak_326603"	"Ptger3"	0.241511777850599	0.0121314574254604	0.747829903454486
"251720"	"gene351787"	"ImmGenATAC1219.peak_326605"	"Ptger3"	0.707562286060901	0.00380180608786526	0.821604282518497
"251790"	"gene351857"	"ImmGenATAC1219.peak_326669"	"Ankrd13c"	0.247472495483746	0.0469167958935782	0.622976214753737
"252214"	"gene352281"	"ImmGenATAC1219.peak_32705"	"2310043L19Rik"	0.427341278369941	0.000315534308208518	0.87582496239167
"252220"	"gene352287"	"ImmGenATAC1219.peak_327055"	"Plag1"	0.33123988012336	0.0336728535752906	0.731239661654279
"252303"	"gene352370"	"ImmGenATAC1219.peak_32713"	"2310043L19Rik"	0.431960692033358	9.78498632254838e-07	0.952471832995623
"252408"	"gene352475"	"ImmGenATAC1219.peak_327224"	"Fam110b"	0.25619758809896	0.0175015673417557	0.71331624614111
"252435"	"gene352502"	"ImmGenATAC1219.peak_327249"	"Ubxn2b"	0.331050362892167	0.00908368363491566	0.776060661859227
"252725"	"gene352792"	"ImmGenATAC1219.peak_32751"	"1700016C15Rik"	0.555044155683662	0.0115267231822851	0.753030005428225
"252951"	"gene353018"	"ImmGenATAC1219.peak_327713"	"Car8"	0.369406773632375	0.00807438387991666	0.73708456393019
"252953"	"gene353020"	"ImmGenATAC1219.peak_327715"	"Car8"	0.82576392424163	0.0224183118449594	0.77138998202457
"253021"	"gene353088"	"ImmGenATAC1219.peak_327777"	"Rab2a"	0.534751054615704	0.024322038338208	0.656618340545855
"253042"	"gene353109"	"ImmGenATAC1219.peak_327796"	"Rab2a"	0.282636346277314	0.0387750525024541	0.702491667330124
"253114"	"gene353181"	"ImmGenATAC1219.peak_327860"	"Chd7"	0.241938412268054	0.0197054294196448	0.750273522074116
"253222"	"gene353289"	"ImmGenATAC1219.peak_327958"	"Chd7"	0.248432768681414	0.0197131081906091	0.809017382299594
"253246"	"gene353313"	"ImmGenATAC1219.peak_32798"	"Adss"	0.542888810061953	0.0156888707270514	0.72150542515573
"253285"	"gene353352"	"ImmGenATAC1219.peak_328013"	"Chd7"	0.292877208087765	0.0252666044907663	0.662336034556722
"253320"	"gene353387"	"ImmGenATAC1219.peak_328045"	"Clvs1"	0.336754458822448	0.000236820244905852	0.882728220629426
"253411"	"gene353478"	"ImmGenATAC1219.peak_328127"	"Clvs1"	0.33897716835661	1.75618315945007e-06	0.958118955913492
"253499"	"gene353566"	"ImmGenATAC1219.peak_328206"	"Asph"	0.350030275216713	0.0246417695264398	0.725066942235211
"253712"	"gene353780"	"ImmGenATAC1219.peak_3284"	"Zfp451"	0.415862159407352	0.000140678685965773	0.901015448421453
"253724"	"gene353792"	"ImmGenATAC1219.peak_32841"	"Desi2"	0.437820060750624	0.000542471263159778	0.863395096992276
"253775"	"gene353843"	"ImmGenATAC1219.peak_328456"	"Plekhf2"	0.382777630808844	0.00392941123506096	0.814002222659743
"253776"	"gene353844"	"ImmGenATAC1219.peak_328457"	"Plekhf2"	0.729174123670668	0.00372514707831296	0.817743303902737
"253810"	"gene353878"	"ImmGenATAC1219.peak_328488"	"Ndufaf6"	0.558631344825143	0.0237202697562347	0.719154009653222
"253859"	"gene353927"	"ImmGenATAC1219.peak_328531"	"Mir684-2"	0.342922066054238	0.00315380685170101	0.835753751876223
"253964"	"gene354032"	"ImmGenATAC1219.peak_328626"	"Esrp1"	0.623381265980338	0.00544015507323128	0.807664933999641
"253986"	"gene354054"	"ImmGenATAC1219.peak_328646"	"Virma"	0.326334330382132	0.0460286705671413	0.65223679546785
"254006"	"gene354074"	"ImmGenATAC1219.peak_328664"	"Rad54b"	0.203240893117932	0.0052718441402799	0.810395451375852
"254027"	"gene354095"	"ImmGenATAC1219.peak_328683"	"Fsbp"	0.278050778793795	0.0101403674403569	0.758196125868011
"254070"	"gene354138"	"ImmGenATAC1219.peak_328721"	"Gem"	-0.200656596828554	0.0399323878264761	0.670285718332796
"254072"	"gene354140"	"ImmGenATAC1219.peak_328723"	"Gem"	-0.322128927700692	0.0239224034574484	0.701758156519536
"254191"	"gene354259"	"ImmGenATAC1219.peak_328830"	"Pdp1"	0.565733677095685	0.0428823892194638	0.685867100533626
"254491"	"gene354559"	"ImmGenATAC1219.peak_32910"	"Efcab2"	0.389692358872433	0.044290888530202	0.632420388202661
"254638"	"gene354706"	"ImmGenATAC1219.peak_329232"	"Tmem64"	0.779798129714427	0.00207393623532853	0.847047169962701
"254667"	"gene354735"	"ImmGenATAC1219.peak_329259"	"Tmem64"	0.604058621947777	0.0133484466654548	0.725826580910393
"254743"	"gene354812"	"ImmGenATAC1219.peak_329328"	"Osgin2"	0.430614671825764	0.0128668505268301	0.763580466282049
"254744"	"gene354813"	"ImmGenATAC1219.peak_329329"	"Osgin2"	1.57803830603541	0.0302119654947007	0.711802101601194
"254803"	"gene354872"	"ImmGenATAC1219.peak_329382"	"Ripk2"	0.628251163277705	0.0304667697961662	0.672693165463541
"254931"	"gene355000"	"ImmGenATAC1219.peak_329498"	"Cpne3"	0.29704147372656	0.0427692944872643	0.655761332044748
"254968"	"gene355037"	"ImmGenATAC1219.peak_329530"	"Wwp1"	0.319936347909976	0.00365037332893464	0.830207838065224
"255008"	"gene355077"	"ImmGenATAC1219.peak_329567"	"Atp6v0d2"	0.781403048081585	0.0474771456650245	0.678000070846532
"255065"	"gene355134"	"ImmGenATAC1219.peak_329618"	"Ggh"	0.439378292105129	0.0298956379617169	0.727001963617649
"255460"	"gene355529"	"ImmGenATAC1219.peak_329974"	"Gpr63"	-0.387042949807891	0.0207756548214506	0.702087613082359
"256060"	"gene356130"	"ImmGenATAC1219.peak_330513"	"Bach2"	0.44685323258584	0.0461183181713883	0.688899143415048
"256204"	"gene356274"	"ImmGenATAC1219.peak_330643"	"Ankrd6"	0.210172708325761	0.0124289413257482	0.728064417153493
"256215"	"gene356285"	"ImmGenATAC1219.peak_330653"	"Ankrd6"	0.203339215281706	0.0073620987430553	0.759410318441853
"256314"	"gene356384"	"ImmGenATAC1219.peak_330742"	"Gabrr2"	0.403988842489738	0.0158070705873144	0.75399841891994
"256371"	"gene356441"	"ImmGenATAC1219.peak_330794"	"Pnrc1"	0.758353103194246	0.00735742291982676	0.791897791069941
"256377"	"gene356447"	"ImmGenATAC1219.peak_3308"	"Bend6"	0.208955379084578	0.000982134484683403	0.839714423698506
"256485"	"gene356555"	"ImmGenATAC1219.peak_330897"	"Mir8118"	0.355181852512697	0.0259205836646938	0.699081629520428
"256490"	"gene356560"	"ImmGenATAC1219.peak_330900"	"Mir8118"	0.268136542213969	6.46579950184507e-05	0.885090107869795
"256586"	"gene356656"	"ImmGenATAC1219.peak_330988"	"Spaca1"	0.22584996673653	0.00173987232446136	0.851222604707066
"256589"	"gene356659"	"ImmGenATAC1219.peak_330990"	"Spaca1"	0.498950802204216	0.00354257630648115	0.804156932604797
"256591"	"gene356661"	"ImmGenATAC1219.peak_330992"	"Spaca1"	0.213399214491185	0.011578393416722	0.751004955012494
"256592"	"gene356662"	"ImmGenATAC1219.peak_330993"	"Spaca1"	0.248277755693833	0.0192701723198939	0.739966518211256
"256781"	"gene356851"	"ImmGenATAC1219.peak_331162"	"Zfp292"	0.400372001714924	0.00211935441401182	0.845004541623882
"256782"	"gene356852"	"ImmGenATAC1219.peak_331163"	"Zfp292"	0.294953353424203	3.4113383072866e-05	0.918743164917231
"257330"	"gene357400"	"ImmGenATAC1219.peak_331657"	"Dnaja1"	0.589793387707697	0.0378460513451242	0.650407631143228
"257535"	"gene357605"	"ImmGenATAC1219.peak_331841"	"Ube2r2"	0.355284263239711	0.0329868886990802	0.702074054677224
"257622"	"gene357692"	"ImmGenATAC1219.peak_33192"	"Smyd3"	0.562489531480861	0.0221089187988233	0.736673248596752
"257769"	"gene357839"	"ImmGenATAC1219.peak_332051"	"Arid3c"	0.253653252987983	0.00773132291592793	0.757203331601672
"257780"	"gene357850"	"ImmGenATAC1219.peak_332061"	"Gm42274"	0.585863447575197	0.0300250389544612	0.682301216289617
"257845"	"gene357915"	"ImmGenATAC1219.peak_33212"	"Smyd3"	0.610607986821118	0.00505844043548647	0.799946788202221
"257864"	"gene357934"	"ImmGenATAC1219.peak_332137"	"Fam214b"	-0.255800884209182	0.0248009035886922	0.653345721184789
"258202"	"gene358272"	"ImmGenATAC1219.peak_332441"	"Glipr2"	0.261700972706393	0.0230743356655384	0.705042085995472
"258203"	"gene358273"	"ImmGenATAC1219.peak_332442"	"Glipr2"	0.239327911518658	0.00409436814037869	0.813472468710952
"258264"	"gene358334"	"ImmGenATAC1219.peak_332498"	"Gne"	0.254117795508433	0.00311351055708016	0.821628669785549
"258297"	"gene358367"	"ImmGenATAC1219.peak_332527"	"Rnf38"	0.201523266089003	0.0369957535112168	0.669854430984932
"258345"	"gene358415"	"ImmGenATAC1219.peak_332570"	"Melk"	0.240083684093343	2.32955469096295e-11	0.995476275127605
"258613"	"gene358683"	"ImmGenATAC1219.peak_332811"	"Fbxo10"	0.413868578484828	0.0278701876001285	0.703602209937173
"258847"	"gene358917"	"ImmGenATAC1219.peak_333021"	"Gm12408"	0.306365984249104	0.00272942855951917	0.824172812640955
"259326"	"gene359396"	"ImmGenATAC1219.peak_333453"	"Tbc1d2"	0.359652596921038	0.0351987468162953	0.690647729809838
"259358"	"gene359428"	"ImmGenATAC1219.peak_333482"	"Tbc1d2"	0.210951703857352	2.10219481167863e-05	0.934927632400474
"259444"	"gene359514"	"ImmGenATAC1219.peak_33356"	"Ahctf1"	0.320779841538645	0.0466612321526339	0.675201636627295
"259464"	"gene359534"	"ImmGenATAC1219.peak_333578"	"Gabbr2"	0.393076715949764	0.0411056548227327	0.656640807307215
"259469"	"gene359539"	"ImmGenATAC1219.peak_333582"	"Gabbr2"	0.592330091072125	0.00156917913937414	0.844857254727731
"259470"	"gene359540"	"ImmGenATAC1219.peak_333583"	"Gabbr2"	0.6810317833397	0.00850629261639217	0.781345789832642
"259501"	"gene359571"	"ImmGenATAC1219.peak_333610"	"Galnt12"	0.282714065326543	0.0266516862090823	0.670223305333731
"259502"	"gene359572"	"ImmGenATAC1219.peak_333611"	"Galnt12"	0.563803856874617	0.00163720791593295	0.834070795446197
"259602"	"gene359672"	"ImmGenATAC1219.peak_333701"	"Col15a1"	0.329152633320176	0.0492380565534691	0.639401405746153
"259661"	"gene359731"	"ImmGenATAC1219.peak_333755"	"Tgfbr1"	0.266683360422543	0.0275997535764962	0.678732628479748
"259663"	"gene359733"	"ImmGenATAC1219.peak_333757"	"Tgfbr1"	0.263464627032385	0.000470361667998619	0.878802952309404
"259806"	"gene359876"	"ImmGenATAC1219.peak_333886"	"Nr4a3"	0.373555397826394	0.0165842668476789	0.725804139654123
"260424"	"gene360494"	"ImmGenATAC1219.peak_334441"	"Nipsnap3b"	0.270407299240062	0.0271593631329434	0.706355819885961
"260514"	"gene360584"	"ImmGenATAC1219.peak_334522"	"Abca1"	0.213661920598576	0.00147235331921874	0.850744488431895
"260560"	"gene360630"	"ImmGenATAC1219.peak_334564"	"AI427809"	0.217451847734564	0.0116653068954764	0.729205443687869
"260570"	"gene360640"	"ImmGenATAC1219.peak_334573"	"AI427809"	0.228088328575984	0.00153012285553931	0.831382907561642
"260575"	"gene360645"	"ImmGenATAC1219.peak_334578"	"AI427809"	0.242205162683537	0.000167123332921571	0.887056931049459
"260627"	"gene360697"	"ImmGenATAC1219.peak_334624"	"Slc44a1"	0.818559684855152	0.0196550513126695	0.734043634454006
"261044"	"gene361114"	"ImmGenATAC1219.peak_3350"	"Dst"	0.2817588831988	0.0307462695893536	0.647867531793225
"261081"	"gene361151"	"ImmGenATAC1219.peak_335032"	"Rad23b"	0.398077754385934	0.0337091724240938	0.701971346906172
"261082"	"gene361152"	"ImmGenATAC1219.peak_335033"	"Rad23b"	0.616598740380276	0.0402148364773662	0.635746737543518
"261083"	"gene361153"	"ImmGenATAC1219.peak_335034"	"Rad23b"	0.270227871630252	0.0287323080478921	0.666993234527925
"261088"	"gene361158"	"ImmGenATAC1219.peak_335039"	"Rad23b"	0.274212437437499	0.000468780971245852	0.88048758879802
"261090"	"gene361160"	"ImmGenATAC1219.peak_335040"	"Rad23b"	0.378500610169942	0.000286740610508293	0.878975281742919
"261117"	"gene361187"	"ImmGenATAC1219.peak_335065"	"Gm12505"	0.762627767162856	0.0318445635023592	0.633323192730013
"261118"	"gene361188"	"ImmGenATAC1219.peak_335066"	"Gm12505"	0.59793450761252	0.0374365840278769	0.626250295616334
"261183"	"gene361253"	"ImmGenATAC1219.peak_335124"	"Klf4"	0.809255792582792	0.026468805073376	0.714228056165171
"261429"	"gene361499"	"ImmGenATAC1219.peak_335346"	"Klf4"	0.643989979889791	0.000336835293498921	0.850387858834948
"261446"	"gene361516"	"ImmGenATAC1219.peak_335361"	"Klf4"	0.236113695463909	0.00190137406102422	0.815615257301006
"261447"	"gene361517"	"ImmGenATAC1219.peak_335362"	"Klf4"	0.500057147140277	0.000621634697007259	0.854083801740622
"261450"	"gene361520"	"ImmGenATAC1219.peak_335365"	"Klf4"	0.302563454856056	0.000255703090844113	0.885336326567504
"261634"	"gene361704"	"ImmGenATAC1219.peak_335530"	"Ctnnal1"	0.247462694629565	0.0256268594464121	0.725961553324037
"261658"	"gene361728"	"ImmGenATAC1219.peak_335552"	"Tmem245"	0.308100826615225	0.000247371093124103	0.865183994073651
"261748"	"gene361818"	"ImmGenATAC1219.peak_335633"	"Epb41l4b"	0.548538969708162	0.0294687312174713	0.778849619483569
"261791"	"gene361861"	"ImmGenATAC1219.peak_335672"	"Epb41l4b"	0.375235183656603	0.0305017225352857	0.679768617054488
"261889"	"gene361959"	"ImmGenATAC1219.peak_335760"	"1700042G15Rik"	0.214222306145563	0.0218143414759829	0.657620379178715
"261891"	"gene361961"	"ImmGenATAC1219.peak_335762"	"1700042G15Rik"	1.11782880089473	5.38265536250208e-05	0.982069095598199
"261892"	"gene361962"	"ImmGenATAC1219.peak_335763"	"1700042G15Rik"	0.205846485415426	0.000574567911195211	0.859448070917009
