"gene"	"beta"	"sd"	"pval"	"pval_anova"	"cov"	"varexp"	"singular"	"beta_norm"
"gene141107"	"Mfsd3"	-0.616231712299925	0.508711584074409	0.327224663871729	0.327224663871729	0.258787475771494	0.205164282256075	FALSE	0.00869094584610952
"gene141108"	"Mfsd4a"	0.0206935695163484	1.34559464719725	0.988834618381554	0.988834618381554	1.81062495456589	0.240658085916678	FALSE	0.0110587851667496
"gene141112"	"Mfsd4b4"	-0.342302857942641	0.145925639901282	0.0294117143377716	0.0294117143377716	0.0212942923805987	0	TRUE	0.00970930628951283
"gene141113"	"Mfsd4b5"	-0.0307603503820042	0.0695450891426164	0.697954650703945	0.697954650703945	0.00483651942385446	0.299372118523439	FALSE	0.0108674995980738
"gene141114"	"Mfsd5"	0.815988826699111	0.757479597274031	0.430748710274486	0.430748710274486	0.573775340286428	0.0507962549197826	FALSE	0.0140153821730831
"gene141115"	"Mfsd6"	1.1567452518763	0.692709866563505	0.184040765207904	0.184040765207904	0.479846959234429	0.242710548879159	FALSE	0.0152821814120685
"gene141118"	"Mfsd8"	1.9283213706014	0.608103338844002	0.0048031314795561	0.0048031314795561	0.369789670713223	0	TRUE	0.0181505999298177
"gene141119"	"Mfsd9"	0.0665694339850828	0.0808308224715532	0.467777519245845	0.467777519245845	0.00653362186142774	0.370236597601969	FALSE	0.0112293337049514
"gene141120"	"Mga"	-0.454333246283672	1.92657870987421	0.815967452915438	0.815967452915438	3.71170552534059	0	TRUE	0.00929282108128859
"gene141121"	"Mgam"	0.0925835549128238	0.0664255133494944	0.274688002484546	0.274688002484546	0.00441234882374386	0.0502233612600494	FALSE	0.0113260440416001
"gene141122"	"Mgam2-ps"	0.112031885876676	0.0531148283602143	0.0477265719015022	0.0477265719015022	0.00282118499173502	0	TRUE	0.0113983453367315
"gene141124"	"Mgat1"	5.54886617804646	1.78115744995669	0.100311925411488	0.100311925411488	3.17252186153623	0.0289024225661731	FALSE	0.0316103708039797
"gene141125"	"Mgat2"	1.96939611750157	1.88847725375806	0.309460725525538	0.309460725525538	3.56634633796157	0	TRUE	0.0183032997889252
"gene141127"	"Mgat4a"	1.76295617900354	5.18688440083798	0.747258634026979	0.747258634026979	26.9037697876564	0.886858847000324	FALSE	0.0175358367635416
"gene141128"	"Mgat4b"	0.21053403887302	0.204723509061621	0.386217024135765	0.386217024135765	0.0419117151625037	0.342184296446974	FALSE	0.0117645378520721
"gene141129"	"Mgat4c"	0.0285367443044468	0.0671487286059274	0.675389854960836	0.675389854960836	0.0045089517533925	0	TRUE	0.0110879430259088
"gene141133"	"Mgat5"	4.1828195003429	3.41660332295913	0.298463415066036	0.298463415066036	11.6731782664553	0.571968305782029	FALSE	0.0265319430360123
"gene141136"	"Mgll"	0.244095188114034	0.561319685241912	0.680005942429966	0.680005942429966	0.315079789040079	0.916057758459219	FALSE	0.0118893050910049
"gene141137"	"Mgme1"	1.70579722200131	0.288495579021683	8.77691259490745e-06	8.77691259490745e-06	0.083229699115056	0	TRUE	0.0173233420961441
"gene141138"	"Mgmt"	-0.358158251460122	0.1833642662286	0.159916912170455	0.159916912170455	0.033622454129553	0.16227645666386	FALSE	0.00965036213187487
"gene141140"	"Mgrn1"	5.72428303925477	2.48146256763475	0.109099056384591	0.109099056384591	6.15765647457246	0.205533510970499	FALSE	0.0322625021501994
"gene141141"	"Mgst1"	0.0328012404210496	0.0288015857267338	0.360318565822439	0.360318565822439	0.000829531340374393	0.290103887862112	FALSE	0.0111037967561276
"gene141142"	"Mgst2"	-8.47615850705487	2.40010855826293	0.00209607104846103	0.00209607104846103	5.76052109144695	0	TRUE	-0.0205291907276859
"gene141143"	"Mgst3"	-0.051496116090474	0.142153478332911	0.73652340827431	0.73652340827431	0.0202076114021453	0.504151228976502	FALSE	0.0107904121236246
"gene141146"	"Mia2"	-1.65399100773729	1.40502036863038	0.354503243391676	0.354503243391676	1.97408223626624	0.204281417848606	FALSE	0.0048329622878347
"gene141147"	"Mia3"	0.0411327776266914	1.98271531763929	0.984999194785614	0.984999194785614	3.93116003080149	0.0585123348341444	FALSE	0.0111347701559281
"gene141148"	"Miat"	0.203873131767531	1.33713416272076	0.884608445433583	0.884608445433583	1.78792776911495	0.900056932818011	FALSE	0.0117397752021886
"gene141149"	"Mib1"	0.814850168227146	1.16261600163003	0.553823572962958	0.553823572962958	1.35167596724621	0.367509643605592	FALSE	0.0140111490858126
"gene141150"	"Mib2"	-0.880904311255906	1.54535970817998	0.617979247856033	0.617979247856033	2.38813662766612	0.226801998143228	FALSE	0.0077069965434271
"gene141151"	"Mical1"	15.08361768394	3.05623458604235	7.97527360046478e-05	7.97527360046479e-05	9.34056984492144	0	TRUE	0.0670568512197174
"gene141152"	"Mical2"	0.997527344835222	0.880517711672746	0.296116099551318	0.296116099551318	0.775311440569409	0.951978543372682	FALSE	0.0146902714477366
"gene141153"	"Mical3"	-1.57891112710072	0.784222500683276	0.105759428007787	0.105759428007787	0.615004930577931	0.776082296655162	FALSE	0.00511207994674345
"gene141154"	"Micall1"	-0.70049549606028	1.90838058399437	0.732301757844422	0.732301757844422	3.64191645336668	0.675240752354625	FALSE	0.00837768602397659
"gene141155"	"Micall2"	-0.00235591627568769	0.0381533270834288	0.961672699136343	0.961672699136343	0.0014556763675351	0.0838344845012474	FALSE	0.0109730961851109
"gene141156"	"Micos10"	0.80121416270408	2.04782537495782	0.720309890764494	0.720309890764494	4.19358876632115	0.365696733736723	FALSE	0.0139604557455173
"gene141157"	"Micos13"	0.0945746027007569	1.94244801121391	0.963874472915998	0.963874472915998	3.77310427626888	0.494013219278155	FALSE	0.011333445979278
"gene141158"	"Micu1"	-0.196387371882242	1.95178035670131	0.924823979202305	0.924823979202305	3.80944656080509	0.585681542667349	FALSE	0.0102517630505301
"gene141159"	"Micu2"	3.90306998349252	2.61869793754005	0.271855817081295	0.271855817081295	6.8575788880765	0.209755881543226	FALSE	0.0254919436438708
"gene141160"	"Micu3"	-0.389635906054821	0.82718298005833	0.668437062167584	0.668437062167584	0.684231682498179	0.542034323497668	FALSE	0.00953334051191579
"gene141161"	"Mid1"	-0.36736811941772	0.170685617550585	0.1234929850872	0.1234929850872	0.0291335800386246	0.0859358167330775	FALSE	0.00961612344154394
"gene141162"	"Mid1-ps1"	-0.0307989386413938	0.0211791426947953	0.234364278017344	0.234364278017344	0.000448556085286501	0.0942497430851112	FALSE	0.0108673561420036
"gene141163"	"Mid1ip1"	3.47047708194772	0.916816409392866	0.0393412753178207	0.0393412753178207	0.840552328532027	0.336068722277981	FALSE	0.0238837322706518
"gene141164"	"Mid2"	0.0128976847552402	0.0296425282796236	0.668143535396827	0.668143535396827	0.000878679482808282	0	TRUE	0.0110298031134328
"gene141165"	"Midn"	0.404468104513594	0.840048989985333	0.656823232091323	0.656823232091323	0.705682305575378	0.642184851606989	FALSE	0.0124855089288145
"gene141166"	"Mief1"	0.842606304526379	0.976118876992367	0.398249832162083	0.398249832162083	0.952808062020841	0	TRUE	0.014114335554924
"gene141167"	"Mief2"	-0.13462337345131	0.430436583607809	0.776991387568856	0.776991387568856	0.185275652507962	0.155780607254023	FALSE	0.0104813774625501
"gene141168"	"Mien1"	2.66456438408294	1.47000462346196	0.169624270619035	0.169624270619035	2.16091359299955	0.33623203021097	FALSE	0.0208876637686042
"gene141169"	"Mier1"	1.76233725822731	4.10449493542352	0.717508889723536	0.717508889723536	16.8468786749173	0.0325211570137602	FALSE	0.0175335358579374
"gene141170"	"Mier2"	-0.608393496653736	1.79817957029006	0.754064950245912	0.754064950245912	3.23344976700853	0.521705560983521	FALSE	0.0087200852691165
"gene141171"	"Mier3"	0.364442424466116	1.19883615013923	0.798647282463855	0.798647282463855	1.43720811488066	0.194453492470659	FALSE	0.0123367090903441
"gene141172"	"Mif"	-3.52208306938954	2.96461615618445	0.310559671698429	0.310559671698429	8.78894895350988	0.468128020688727	FALSE	-0.00211187404452473
"gene141176"	"Mif4gd"	-2.01463279568026	2.80815171265388	0.513818722226011	0.513818722226011	7.88571604128093	0.66202279702398	FALSE	0.00349223704024793
"gene141177"	"Miga1"	-0.098277135971298	0.939781426618229	0.922416714035813	0.922416714035813	0.883189129816593	0.634212117271651	FALSE	0.010616498571288
"gene141178"	"Miga2"	-0.113446929001875	0.90334326596126	0.907068914745285	0.907068914745285	0.816029056157556	0.574517654002604	FALSE	0.010560103208364
"gene141179"	"Miip"	0.285555755578219	2.67597593493971	0.922965057953902	0.922965057953902	7.16084720437647	0.16406868296784	FALSE	0.0120434392802111
"gene141181"	"Mill2"	-0.00123961187133693	0.0213828995890679	0.962312334207677	0.962312334207677	0.000457228394836159	0.155719111480462	FALSE	0.0109772461686926
"gene141182"	"Milr1"	-0.610379243197799	0.250371499517963	0.133310028447594	0.133310028447594	0.0626858877708735	0.131777241080813	FALSE	0.00871270303939164
"gene141184"	"Minar2"	0.0540003432571474	0.0237646402719503	0.0342545953973546	0.0342545953973546	0.000564758127255202	0	TRUE	0.0111826067369694
"gene141185"	"Mindy1"	1.27689446206128	0.928114344492816	0.251881516009381	0.251881516009381	0.861396236453329	0.189132858981117	FALSE	0.0157288492274965
"gene141186"	"Mindy2"	0.840864305813448	0.971258481630548	0.476106367925714	0.476106367925714	0.943343038139277	0.103867252632101	FALSE	0.0141078594843913
"gene141187"	"Mindy3"	1.2532715097711	0.880774820097173	0.266344991299144	0.266344991299144	0.775764283717207	0.0474053495252176	FALSE	0.0156410283214985
"gene141188"	"Mindy4"	0.00788781573796205	0.020658021371013	0.706615493937526	0.706615493937526	0.000426753846965229	6.71881441806578e-17	TRUE	0.0110111783780216
"gene141190"	"Mink1"	0.0124720595014539	1.04556676183646	0.99101425605639	0.99101425605639	1.09320985345718	0.783132634826648	FALSE	0.0110282208050512
"gene141191"	"Minpp1"	-1.88224917794604	1.70326652370765	0.332915749614691	0.332915749614691	2.90111685078314	0.636834504563706	FALSE	0.00398438760237685
"gene141193"	"Mios"	-0.464775660976273	1.0575846678743	0.69559935741524	0.69559935741524	1.11848532972279	0.284580529243262	FALSE	0.00925400026381196
"gene141195"	"Mip"	0.00653917569342131	0.0171451973990254	0.74392994579349	0.74392994579349	0.000293957793851546	0.163960561281593	FALSE	0.0110061646613144
"gene141196"	"Mipep"	0.0588815734790368	0.208104168717289	0.780128459712965	0.780128459712965	0.0433073450375138	0	TRUE	0.0112007532436045
"gene141197"	"Mipep-ps"	0.0395492599357008	0.0167715002648002	0.0286600407576538	0.0286600407576538	0.000281283221132193	0	TRUE	0.0111288832559095
"gene141199"	"Mipol1"	0.108202821498891	0.254554818272353	0.675326259003268	0.675326259003268	0.0647981555056709	0	TRUE	0.0113841103715733
"gene141201"	"Mir100hg"	0.0749313226374518	0.0668597971996905	0.275683209245507	0.275683209245507	0.00447023248158374	1.3371675668235e-19	TRUE	0.0112604199395712
"gene141206"	"Mir103-2"	-0.00391054207551594	0.0150930950049533	0.798210165622849	0.798210165622849	0.000227801516828546	0	TRUE	0.0109673166938538
"gene141215"	"Mir1190"	0.047580836600772	0.0277197905366745	0.101521104862163	0.101521104862163	0.000768386787397111	0	TRUE	0.0111587415196293
"gene141220"	"Mir1195"	0.0296428748007278	0.0153413420027693	0.0676217574744668	0.0676217574744668	0.000235356774445934	0	TRUE	0.0110920551868756
"gene141222"	"Mir1198"	-0.0165435425266656	0.0178644879662411	0.365456621077131	0.365456621077131	0.000319139930295972	0	TRUE	0.0109203521344936
"gene141247"	"Mir1291"	0.00712974935383725	0.0155815532979516	0.685367763923261	0.685367763923261	0.000242784803176905	0.151317238366438	FALSE	0.0110083601834181
"gene141256"	"Mir133a-1hg"	0.0468461380215209	0.0248570746509607	0.074098358810028	0.074098358810028	0.000617874160203431	0	TRUE	0.0111560101973933
"gene141272"	"Mir142b"	-0.0380343478889368	0.0375120088142823	0.42807382720995	0.42807382720995	0.00140715080528279	0.171363186813365	FALSE	0.0108404577176415
"gene141273"	"Mir142hg"	-0.603856219121165	1.27674167128272	0.670850866249551	0.670850866249551	1.63006929518978	0.220243715476639	FALSE	0.00873695309405109
"gene141290"	"Mir155hg"	0.639175912006156	0.378357849145612	0.275617804484625	0.275617804484625	0.143154662010094	0.165068406701466	FALSE	0.0133580608455124
"gene141294"	"Mir16-2"	0.00596181473827824	0.0443918228922914	0.902380146383557	0.902380146383557	0.00197063393970057	0.525102072666409	FALSE	0.0110040182588858
"gene141297"	"Mir17hg"	-0.921358635529656	0.967801277876496	0.419069735636835	0.419069735636835	0.936639313459378	0.172739461885651	FALSE	0.00755660317321549
"gene141300"	"Mir181a-1hg"	-0.326415646379738	0.3406892084823	0.394461432017715	0.394461432017715	0.116069136776296	0.701786833656239	FALSE	0.00976836873421094
"gene141322"	"Mir1898"	0.00310268383909239	0.0701861997884173	0.967427574185553	0.967427574185553	0.00492610264073964	0.426692115056426	FALSE	0.0109933891274014
"gene141339"	"Mir1927"	0.0948711298165155	0.0931732329151423	0.393268777536994	0.393268777536994	0.00868125133185936	0.452158605653889	FALSE	0.0113345483512273
"gene141341"	"Mir1929"	-0.0167404768042442	0.0343365656057457	0.658403191294565	0.658403191294565	0.00117899973759768	0.147914059511375	FALSE	0.0109196200098012
"gene141343"	"Mir1931"	-0.0416282704971459	0.0699391496195019	0.558380421137563	0.558380421137563	0.00489148464949907	0	TRUE	0.0108270969177013
"gene141344"	"Mir1932"	-0.016414367558058	0.0391798829512583	0.708001993702469	0.708001993702469	0.0015350632280743	0.249902892187714	FALSE	0.0109208323565522
"gene141345"	"Mir1933"	0.0554736642151916	0.0248366075876893	0.107703058563175	0.107703058563175	0.000616857076464865	0.209354759521658	FALSE	0.0111880839685949
"gene141367"	"Mir1955"	0.0179073320059835	0.0277942356364285	0.526713334396305	0.526713334396305	0.000772519534613312	0	TRUE	0.0110484270244022
"gene141374"	"Mir1960"	0.0103944552057869	0.0143732555279056	0.534194073874028	0.534194073874028	0.000206590474470469	0.0766345217149354	FALSE	0.011020497084099
"gene141386"	"Mir1970"	0.0276784798713733	0.033636548434287	0.460594090833433	0.460594090833433	0.00113141739057213	0.717930902139503	FALSE	0.0110847523341113
"gene141391"	"Mir199a-1"	0.00358678027720389	0.0295597667518854	0.91148199275034	0.91148199275034	0.000873779810425867	0.317679730595564	FALSE	0.0109951888087991
"gene141442"	"Mir22hg"	0.642496372856213	0.117656540046529	0.0552688534554714	0.0552688534554714	0.0138430614157205	0.0671032081325836	FALSE	0.0133704050214898
"gene141508"	"Mir3075"	0.00282570628254432	0.0231988016497189	0.911415500975228	0.911415500975228	0.000538184397982999	0.265193942188989	FALSE	0.0109923594330747
"gene141573"	"Mir342"	-0.0136441975370405	0.0152410697469616	0.38131461651068	0.38131461651068	0.000232290207031749	0	TRUE	0.0109311307662523
"gene141696"	"Mir466f-1"	-0.00432809363844785	0.0331576505416743	0.903934672660469	0.903934672660469	0.00109942978944379	0.475988316386605	FALSE	0.0109657644003001
"gene141702"	"Mir466i"	-0.00539577791589362	0.0236459890183741	0.821815377057232	0.821815377057232	0.000559132796657067	0	TRUE	0.010961795167352
"gene141710"	"Mir466q"	0.0368483388629317	0.0216798860761029	0.290428569090499	0.290428569090499	0.000470017460272802	0.0198881553606515	FALSE	0.0111188422867396
"gene141725"	"Mir467f"	0.0248060409280814	0.0549866578873461	0.713877200707968	0.713877200707968	0.00302353254562004	0.135994290396124	FALSE	0.0110740737285195
"gene141753"	"Mir505"	0.0121221599715098	0.0189567538158439	0.573516281456718	0.573516281456718	0.000359358515234511	0.043294410007573	FALSE	0.0110269200153215
"gene141760"	"Mir5104"	-0.0626765078063335	0.0258964910029425	0.176234490838456	0.176234490838456	0.000670628246265479	0.00103529630999936	FALSE	0.0107488477959383
"gene141765"	"Mir5110"	0.0453406233740635	0.0192505554851812	0.0288304054687068	0.0288304054687068	0.000370583886488039	0	TRUE	0.0111504132822104
"gene141771"	"Mir5119"	-0.0109512269431526	0.0230054515338418	0.711923703776865	0.711923703776865	0.000529250800275944	0.0307430272946424	FALSE	0.0109411421786478
"gene141778"	"Mir5125"	-0.0110122824528689	0.0148905910851633	0.58368380897563	0.58368380897563	0.000221729702865546	0.0137022600316703	FALSE	0.0109409151981201
"gene141781"	"Mir5128"	-0.00690355274443085	0.0560571579139605	0.915092571765924	0.915092571765924	0.00314240495339071	0.111177574084932	FALSE	0.0109561898496988
"gene141789"	"Mir5136"	-0.0347910882850665	0.0304459331999283	0.335795629302995	0.335795629302995	0.000926954848414496	0.320466449957932	FALSE	0.0108525148895522
"gene141823"	"Mir6236"	0.0680554399420926	0.313910086336695	0.840118360880711	0.840118360880711	0.0985395423039112	0.708398716258716	FALSE	0.0112348580944461
"gene141840"	"Mir6345"	-0.0228108180890826	0.0335682385118287	0.545357984109191	0.545357984109191	0.00112682663678702	0.416307814560831	FALSE	0.0108970528528767
"gene141869"	"Mir6374"	-0.0177094639478276	0.0342148677824757	0.610418420326279	0.610418420326279	0.00117065717737229	0	TRUE	0.0109160176942305
"gene141890"	"Mir6395"	-0.0436490186431065	0.0406316766981709	0.360378251444643	0.360378251444643	0.00165093315130468	0.15324936258152	FALSE	0.0108195845656978
"gene141912"	"Mir6417"	0.041821527252807	0.0195493171609491	0.127832908217603	0.127832908217603	0.000382175801459378	0.0599857671493054	FALSE	0.0111373306579106
"gene141951"	"Mir669h"	-0.0184346079457333	0.0242851686293045	0.512595779949492	0.512595779949492	0.000589769415353753	0.18014739277078	FALSE	0.0109133218921946
"gene141963"	"Mir670hg"	0.0976097453248706	0.140071706459291	0.52634825936968	0.52634825936968	0.0196200829504178	0.783666694075192	FALSE	0.0113447294535796
"gene141994"	"Mir6902"	0.0149905706487924	0.0108574377969372	0.182615546914199	0.182615546914199	0.000117883955514361	0	TRUE	0.0110375836453946
"gene142004"	"Mir6911"	0.0154765049496721	0.0228680747211112	0.506302488628581	0.506302488628581	0.000522948841450325	2.72159947907789e-16	TRUE	0.0110393901592474
"gene142016"	"Mir6920"	-0.00902764892128026	0.0164134838430802	0.588400116222105	0.588400116222105	0.000269402451867055	3.47543376667392e-21	TRUE	0.0109482932900997
"gene142020"	"Mir6924"	0.0222222714093855	0.0195870614165647	0.355270749215219	0.355270749215219	0.000383652974936278	0.0889364990351819	FALSE	0.0110644682830512
"gene142041"	"Mir6943"	0.0140059907904091	0.0374021782844016	0.733842679794788	0.733842679794788	0.00139892294041816	0.1413668504508	FALSE	0.0110339233622034
"gene142054"	"Mir6955"	-0.0166403152214001	0.0214866962959134	0.494942241555723	0.494942241555723	0.000461678117712818	0.233925073212847	FALSE	0.010919992371428
"gene142068"	"Mir697"	-0.00630293653958133	0.0331412089367748	0.867674079226177	0.867674079226177	0.00109833972979096	0.193614727139434	FALSE	0.0109584227060591
"gene142072"	"Mir6973a"	-0.149680700090462	0.142800586390983	0.357821125738873	0.357821125738873	0.0203920074736087	0.585523606884648	FALSE	0.0104254002057225
"gene142074"	"Mir6974"	-0.0232390878941613	0.0199642142138069	0.357548558797864	0.357548558797864	0.00039856984917477	0.144653118778715	FALSE	0.0108954607130869
"gene142079"	"Mir6979"	0.000459020609050629	0.0202832074838917	0.982169223130283	0.982169223130283	0.0004114085058346	0	TRUE	0.0109835610205176
"gene142101"	"Mir7-1"	0.00286985472933233	0.015832429332747	0.866563683662665	0.866563683662665	0.000250665818576426	0.167590235596145	FALSE	0.0109925235597488
"gene142105"	"Mir7001"	0.00340594818529523	0.0442772196918636	0.942113476121231	0.942113476121231	0.00196047218364156	0.792356160694375	FALSE	0.010994516545741
"gene142120"	"Mir7015"	-0.0279385100049375	0.0227173364129183	0.342632428464833	0.342632428464833	0.000516077373697703	0.0653843844040923	FALSE	0.0108779900979679
"gene142127"	"Mir7021"	-0.0135137446663268	0.023427048937388	0.599573904150065	0.599573904150065	0.000548826621914771	0.1146200517791	FALSE	0.0109316157390515
"gene142132"	"Mir7026"	-0.00471186693809143	0.0202560844273631	0.818424360932038	0.818424360932038	0.000410308956328462	4.24320684727354e-19	TRUE	0.0109643376811306
"gene142136"	"Mir703"	-0.0333244347963735	0.0824345102755716	0.718136117115409	0.718136117115409	0.00679544848437332	0.303533907328268	FALSE	0.0108579673341316
"gene142162"	"Mir7052"	0.0177138094955444	0.0254707405682431	0.539131493148672	0.539131493148672	0.000648758625094746	0.283202019690608	FALSE	0.0110477075833271
"gene142184"	"Mir7072"	-0.0014288172631313	0.0378202099596994	0.972522597644257	0.972522597644257	0.00143036828139575	0.372222262881119	FALSE	0.0109765427769779
"gene142190"	"Mir7078"	0.00727775419955993	0.0130068177604592	0.582010237522843	0.582010237522843	0.000169177308253797	0	TRUE	0.0110089104076021
"gene142195"	"Mir7082"	-0.0099533723137674	0.0223935388069221	0.694580732490516	0.694580732490516	0.000501470580297125	0.133462656122674	FALSE	0.0109448518122504
"gene142239"	"Mir7227"	-0.0197004676138624	0.0121411596290559	0.120329284950826	0.120329284950826	0.000147407757138218	0	TRUE	0.0109086159205805
"gene142249"	"Mir7237"	0.0365984193123643	0.0204344537019774	0.301236140813841	0.301236140813841	0.000417566898098258	0.132703920772346	FALSE	0.0111179131835062
"gene142279"	"Mir7656"	0.0311003102864304	0.0893698514612509	0.746829101100178	0.746829101100178	0.00798697035020606	0.550780180582085	FALSE	0.011097473362522
"gene142292"	"Mir7669"	-0.00144194457207853	0.0457826599395804	0.97734032091298	0.97734032091298	0.00209605195114326	0.287054894883587	FALSE	0.0109764939747725
"gene142307"	"Mir7682"	-0.00857784463516843	0.0109465492262793	0.442449665305743	0.442449665305743	0.000119826939963355	0	TRUE	0.0109499654866752
"gene142322"	"Mir8091"	0.0440532516931361	0.0381125078020626	0.39105447734116	0.39105447734116	0.00145256325096228	0.250211736642515	FALSE	0.0111456273373389
"gene142327"	"Mir8096"	-0.0171159278890495	0.027356074298064	0.594466909578263	0.594466909578263	0.000748354801001199	0.144440379670722	FALSE	0.0109182242293748
"gene142332"	"Mir8100"	-0.0784817483253482	0.110975383295578	0.505776042018171	0.505776042018171	0.0123155356976005	0.935243817175255	FALSE	0.0106900900875515
"gene142351"	"Mir8119"	-0.0298408161760683	0.038374504233972	0.521467835261298	0.521467835261298	0.00147260257520313	0.196669909063826	FALSE	0.0108709180669457
"gene142379"	"Mir99ahg"	0.0476888127243762	0.0349972029740447	0.188142013331574	0.188142013331574	0.00122480421600648	0	TRUE	0.0111591429326654
"gene142381"	"Mirg"	-0.0116926856418574	0.0176547919048261	0.582590921585359	0.582590921585359	0.000311691677202715	0.102100869639315	FALSE	0.0109383857249297
"gene142393"	"Mirt1"	13.2573442702272	2.05809081356457	2.78176420137791e-06	2.78176420137791e-06	4.23573779687885	0	TRUE	0.060267480279852
"gene142395"	"Mis12"	0.369384174049188	1.75697463303819	0.848781479627287	0.848781479627287	3.08695986113968	0.220142441421468	FALSE	0.012355080584316
"gene142396"	"Mis18a"	1.80431543439608	0.70512892544256	0.0187171884030251	0.0187171884030251	0.497206801495779	0	TRUE	0.0176895943140529
"gene142397"	"Mis18bp1"	0.398806325558543	0.459092306314847	0.451888477461227	0.451888477461227	0.210765745717485	0.506888060346292	FALSE	0.0124644606469873
"gene142399"	"Misp3"	6.12516906103535e-05	0.0867808581792349	0.999471403438133	0.999471403438133	0.00753091734632449	0.648250733616755	FALSE	0.0109820822711062
"gene142400"	"Mitd1"	-3.45023995053001	1.64531321220992	0.0489090355503792	0.0489090355503792	2.70705556627251	0	TRUE	-0.00184478940114552
"gene142401"	"Mitf"	-0.149224887511385	0.0879312545606482	0.105193425324312	0.105193425324312	0.00773190552860952	0	TRUE	0.0104270947387839
"gene142402"	"Mixl1"	0.0418579104359235	0.0284185348682816	0.156339821336257	0.156339821336257	0.000807613124059738	0	TRUE	0.0111374659163692
"gene142403"	"Mki67"	1.15198324132567	0.844750236602562	0.282639045982752	0.282639045982752	0.713602962240085	0.318466556732802	FALSE	0.0152644781175861
"gene142404"	"Mkks"	-0.217805444798094	0.210825058906101	0.313884155023747	0.313884155023747	0.044447205462761	0	TRUE	0.010172139024494
"gene142405"	"Mkln1"	4.66216389161761	2.43979708729652	0.0704606766202133	0.0704606766202133	5.9526098271806	0	TRUE	0.0283139581800054
"gene142406"	"Mkln1os"	0.13697154129313	0.0629067964465607	0.041599361328665	0.041599361328665	0.00395726503916902	0	TRUE	0.0114910612304544
"gene142407"	"Mknk1"	2.97193773478271	1.61793561515452	0.172699438467738	0.172699438467738	2.61771565478542	0.284181520317947	FALSE	0.0220303577810452
"gene142408"	"Mknk2"	6.17791399204989	4.03959634629493	0.141843455098833	0.141843455098833	16.3183386409994	0	TRUE	0.0339489247773952
"gene142409"	"Mkrn1"	1.99600712400162	1.51230956916242	0.201797046580892	0.201797046580892	2.28708023298022	0	TRUE	0.0184022291129002
"gene142411"	"Mkrn2"	-1.01887641216541	0.636988173976449	0.221131502057407	0.221131502057407	0.40575393378585	0.0718432345605007	FALSE	0.00719407018454055
"gene142412"	"Mkrn2os"	-0.0237888507707296	0.0324837191647269	0.550192290216958	0.550192290216958	0.00105519201077285	0.189380280716483	FALSE	0.0108934169095303
"gene142414"	"Mks1"	-0.903528313750653	0.395154769215713	0.0332630787482969	0.0332630787482969	0.156147291633923	0	TRUE	0.00762288934243083
"gene142418"	"Mlec"	-4.34704450463758	4.39331948599338	0.388095813874102	0.388095813874102	19.3012561060092	0.440096092616279	FALSE	-0.0051787583089109
"gene142419"	"Mlf1"	0.0195547835110272	0.0163520694644337	0.245737546699187	0.245737546699187	0.000267390175769666	0	TRUE	0.0110545516053602
"gene142420"	"Mlf2"	3.00387597845031	3.21569483326529	0.414245586999663	0.414245586999663	10.3406932606891	0.503711258030588	FALSE	0.0221490916912028
"gene142421"	"Mlh1"	-0.862670595358428	0.790469863782672	0.288097161976177	0.288097161976177	0.624842605548596	0	TRUE	0.0077747823743497
"gene142422"	"Mlh3"	-1.72193432996367	0.49931557533316	0.00253988401719288	0.00253988401719288	0.249316043770285	0	TRUE	0.00458037556450108
"gene142423"	"Mlip"	0.0567260518089177	0.0513999196438021	0.366310516853388	0.366310516853388	0.00264195173938931	0.0715552938483908	FALSE	0.0111927398563005
"gene142424"	"Mlkl"	1.49914531789715	0.196986322247731	2.49878649625595e-07	2.49878649625595e-07	0.038803611152687	0	TRUE	0.0165550910654617
"gene142425"	"Mllt1"	0.183581034752858	0.344175068801317	0.599638831120494	0.599638831120494	0.118456477984391	0	TRUE	0.0116643371145804
"gene142426"	"Mllt10"	-0.292426978663287	0.810710710329517	0.72210215073224	0.72210215073224	0.65725185584299	0	TRUE	0.00989472531978297
"gene142427"	"Mllt11"	-0.359892898263704	1.01779869384334	0.756645468540186	0.756645468540186	1.03591418118922	0.293506204006067	FALSE	0.00964391339286852
"gene142428"	"Mllt3"	-2.58412205652081	3.25185541243145	0.473020173438365	0.473020173438365	10.5745636233597	0.548394460103421	FALSE	0.00137509849511908
"gene142429"	"Mllt6"	0.819621754194484	1.02321167706195	0.482436734176491	0.482436734176491	1.04696213607592	0.198776761040374	FALSE	0.0140288879779527
"gene142431"	"Mlph"	-0.00531318841172528	0.0155003463448636	0.752829287322976	0.752829287322976	0.000240260736810725	0.0695051485043299	FALSE	0.0109621022028565
"gene142432"	"Mlst8"	-0.88397220596424	0.744560709589438	0.325461503613946	0.325461503613946	0.554370650264328	0.229249007921848	FALSE	0.00769559130967457
"gene142433"	"Mlx"	1.28202079772524	1.99761151760338	0.574009559115228	0.574009559115228	3.99045177526169	0.159364908672388	FALSE	0.015747906940391
"gene142434"	"Mlxip"	3.939114165161	1.89768808440648	0.051028700442094	0.051028700442094	3.60122006569835	0	TRUE	0.025625941827129
"gene142435"	"Mlxipl"	0.0311803205919912	0.018125217271812	0.100819669319383	0.100819669319383	0.000328523501150394	0	TRUE	0.0110977708095739
