"GENE_NAME"	"GENE_TYPE"	"beta"	"StdErr"	"Tvalue"	"Chisq"	"Pvalue"	"CalledSignificant"	"Chromosome.scaffold.name"	"gene"	"Chromosome.scaffold.name.1"	"Gene.start..bp."	"Gene.end..bp."
"5204"	"KIF9"	"protein_coding"	0.0534351365693077	0.0285978760011366	1.86850018397114	3.41634671703551	0.0645537216512981	0	"3"	"Kif9"	"9"	110476958	110525179
"5205"	"KIFAP3"	"protein_coding"	0.122146677240124	0.0275469062913435	4.4341341255627	17.5575451966712	2.78742521588539e-05	0	"1"	"Kifap3"	"1"	163779583	163917109
"5206"	"KIFC3"	"protein_coding"	-0.0535022769378056	0.0190127571628338	-2.81401989619854	7.4527297957318	0.00633403146552674	0	"16"	"Kifc3"	"8"	95099828	95202812
"5207"	"KIN"	"protein_coding"	0.0580120442628759	0.0195565455574189	2.96637481770745	8.3429199483241	0.00387193191152531	0	"10"	"Kin"	"2"	10080593	10092806
"5208"	"KIRREL3"	"protein_coding"	0.10612714208475	0.0316535965619498	3.35276725591189	10.5050879403503	0.00119046293138463	0	"11"	"Kirrel3"	"9"	34485894	35036716
"5209"	"KIT"	"protein_coding"	0.0285173090324499	0.0460903768213118	0.618725881608843	0.381888621951532	0.536594207039841	0	"4"	"Kit"	"5"	75574916	75656722
"5210"	"KIZ"	"protein_coding"	-0.0155190151946082	0.023921268488275	-0.648753856937597	0.419764364391696	0.517054645263553	0	"20"	"Kiz"	"2"	146855864	146970097
"5211"	"KLC1"	"protein_coding"	0.0174340829815093	0.019499147566943	0.894094622426744	0.794599734900657	0.372712880584854	0	"14"	"Klc1"	"12"	111758849	111807844
"5212"	"KLC2"	"protein_coding"	-0.0227007830128624	0.0398910990472831	-0.5690688788984	0.323154423910978	0.569718090048863	0	"11"	"Klc2"	"19"	5107746	5118560
"5213"	"KLC3"	"protein_coding"	-0.0139534479155318	0.0268703245258741	-0.51928840316371	0.26920125766631	0.603868079246722	0	"19"	"Klc3"	"7"	19394437	19404104
"5214"	"KLC4"	"protein_coding"	0.00318741593025099	0.0168438474787115	0.189233245805597	0.0358011079449625	0.849926814087986	0	"6"	"Klc4"	"17"	46630624	46646022
"5215"	"KLF10"	"protein_coding"	0.277478462519805	0.0277938461569915	9.98344960796315	62.9413857270646	2.12950368299213e-15	1	"8"	"Klf10"	"15"	38291463	38300706
"5216"	"KLF11"	"protein_coding"	0.16878652071408	0.0287818597420674	5.86433685059561	28.2364774657387	1.07362061428989e-07	1	"2"	"Klf11"	"12"	24651274	24662789
"5217"	"KLF12"	"protein_coding"	0.0418665520919744	0.017182489532734	2.43658242958422	5.72018863402548	0.0167709285593118	0	"13"	"Klf12"	"14"	99870632	100284679
"5218"	"KLF13"	"protein_coding"	0.0117319362194149	0.0279806642506378	0.419287266175157	0.175606491943469	0.675176461193858	0	"15"	"Klf13"	"7"	63886351	63938915
"5219"	"KLF15"	"protein_coding"	-0.0515336502819239	0.020815068305843	-2.47578578771504	5.88876013004725	0.0152378251662686	0	"3"	"Klf15"	"6"	90462576	90475238
"5220"	"KLF2"	"protein_coding"	-0.0419618083466274	0.0285036838259848	-1.47215386624425	2.13121691200504	0.144326135599079	0	"19"	"Klf2"	"8"	72319033	72321656
"5221"	"KLF3"	"protein_coding"	0.0189320680259565	0.0199174608324816	0.950526183291491	0.898233634844217	0.343255780474191	0	"4"	"Klf3"	"5"	64803388	64832901
"5222"	"KLF6"	"protein_coding"	0.0236075563206888	0.0170109702198812	1.38778423661562	1.89919464358745	0.168168491741185	0	"10"	"Klf6"	"13"	5861482	5870394
"5223"	"KLF7"	"protein_coding"	-0.092255624322193	0.026858373852058	-3.43489240377536	10.8631134938368	0.00098098629810515	0	"2"	"Klf7"	"1"	64029447	64122282
"5224"	"KLF8"	"protein_coding"	0.0235415593200865	0.0146040412252112	1.61198937725856	2.55222155377679	0.110139289530668	0	"X"	"Klf8"	"X"	153237466	153396132
"5225"	"KLHDC1"	"protein_coding"	-0.10679525748979	0.0293640583263593	-3.63693792945243	12.1943950237079	0.000479333182782297	0	"14"	"Klhdc1"	"12"	69241176	69284632
"5226"	"KLHDC10"	"protein_coding"	0.00381955805013896	0.0322731767409743	0.11835085466779	0.0140056832135542	0.905793820386704	0	"7"	"Klhdc10"	"6"	30401868	30455179
"5227"	"KLHDC2"	"protein_coding"	-0.0242463983504721	0.0201879054296631	-1.20103585956201	1.42947569102688	0.231850025034458	0	"14"	"Klhdc2"	"12"	69296681	69310687
"5228"	"KLHDC3"	"protein_coding"	0.0453999343568904	0.0171388129782402	2.64895441793613	6.68307915665553	0.00973323471849579	0	"6"	"Klhdc3"	"17"	46674550	46680914
"5229"	"KLHDC4"	"protein_coding"	0.144090656888584	0.0192548441331329	7.48334579559844	41.9633096425427	9.3002191535544e-11	1	"16"	"Klhdc4"	"8"	121796313	121829569
"5230"	"KLHDC8B"	"protein_coding"	0.0141268136718823	0.0432750788625291	0.326442239811015	0.106492727081957	0.744173002553587	0	"3"	"Klhdc8b"	"9"	108447636	108461581
"5231"	"KLHL11"	"protein_coding"	0.106605498555853	0.0366752454514176	2.90674260645562	7.99917689555227	0.00467986185932525	0	"17"	"Klhl11"	"11"	100462614	100472741
"5232"	"KLHL12"	"protein_coding"	0.05421315903331	0.0191313873362484	2.83372857809385	7.64761373781128	0.00568474688065859	0	"1"	"Klhl12"	"1"	134455531	134491018
"5233"	"KLHL18"	"protein_coding"	0.0439060377016776	0.027985569369956	1.56888134456943	2.42324847703614	0.11954679568179	0	"3"	"Klhl18"	"9"	110425926	110476694
"5234"	"KLHL2"	"protein_coding"	-0.00825267984090647	0.0257170838693214	-0.320902629662118	0.102715980990155	0.748594378240605	0	"4"	"Klhl2"	"8"	64739675	64850017
"5235"	"KLHL20"	"protein_coding"	-0.0258166703270129	0.0193944561973161	-1.3311365920425	1.75079435630417	0.185776901876236	0	"1"	"Klhl20"	"1"	161088375	161131511
"5236"	"KLHL21"	"protein_coding"	-0.00906165809308188	0.016182261391644	-0.559974769518989	0.312571175677931	0.576106678441208	0	"1"	"Klhl21"	"4"	152008803	152017680
"5237"	"KLHL22"	"protein_coding"	-0.0577686680967794	0.0205338488065022	-2.81333853390829	7.53113339523979	0.00606417451466855	0	"22"	"Klhl22"	"16"	17759618	17793382
"5238"	"KLHL23"	"protein_coding"	0.0479032626315941	0.0261684306025375	1.83057453307685	3.28188003666952	0.0700486447667766	0	"2"	"Klhl23"	"2"	69821944	69836651
"5239"	"KLHL24"	"protein_coding"	-0.0169905485849017	0.0143593016043192	-1.1832433814045	1.38468623253103	0.239304521513722	0	"3"	"Klhl24"	"16"	20097542	20129221
"5240"	"KLHL26"	"protein_coding"	0.0649594114960914	0.0421847164314819	1.53988024552923	2.33562664840952	0.126444097870208	0	"19"	"Klhl26"	"8"	70450219	70476968
"5241"	"KLHL28"	"protein_coding"	0.00841491842671259	0.0194776723433324	0.432028954917356	0.186420915385071	0.665912303975987	0	"14"	"Klhl28"	"12"	64938833	64965534
"5242"	"KLHL3"	"protein_coding"	-0.125590638039631	0.0373466044204525	-3.36283954026225	10.536076351246	0.00117066684284662	0	"5"	"Klhl3"	"13"	58000228	58113592
"5243"	"KLHL32"	"protein_coding"	-0.101917925340575	0.0347229078378518	-2.93517829257012	8.10095480183034	0.00442419470003387	0	"6"	"Klhl32"	"4"	24612554	24851124
"5244"	"KLHL35"	"protein_coding"	-0.0190210518603539	0.0304766414985956	-0.624119027722606	0.388185473584088	0.533254739124032	0	"11"	"Klhl35"	"7"	99466004	99474022
"5245"	"KLHL36"	"protein_coding"	-0.0785459057686745	0.0134525412631624	-5.8387411145699	27.8303164172455	1.32434568807206e-07	1	"16"	"Klhl36"	"8"	119862266	119876995
"5246"	"KLHL41"	"protein_coding"	-0.035520925027327	0.0519561601500898	-0.683671097415878	0.4658016977844	0.494924950834478	0	"2"	"Klhl41"	"2"	69670120	69684230
"5247"	"KLHL42"	"protein_coding"	-0.068238074074558	0.0224359097650231	-3.04146677309867	8.71292523090663	0.00315961802771831	0	"12"	"Klhl42"	"6"	147091379	147112778
"5248"	"KLHL5"	"protein_coding"	-0.0761111819987759	0.0286878087976964	-2.65308453969086	6.69512407685961	0.00966769402501557	0	"4"	"Klhl5"	"5"	65107539	65168188
"5249"	"KLHL6"	"protein_coding"	-0.196135591688694	0.0192717677684995	-10.1773534241776	64.8804242263087	7.95837785648595e-16	1	"3"	"Klhl6"	"16"	19946496	19983037
"5250"	"KLHL7"	"protein_coding"	0.0256162488356255	0.0206105327911851	1.2428717440328	1.52943445864972	0.216197342256099	0	"7"	"Klhl7"	"5"	24100605	24160792
"5251"	"KLHL8"	"protein_coding"	0.0263800814802877	0.0235613794827719	1.11963229910103	1.24373455215078	0.264752526583269	0	"4"	"Klhl8"	"5"	103861973	103911259
"5252"	"KLHL9"	"protein_coding"	-0.0166143393569783	0.0159090240026785	-1.04433429443447	1.08305294188057	0.298015594640277	0	"9"	"Klhl9"	"4"	88718292	88722465
"5253"	"KLK10"	"protein_coding"	0.0100974595614673	0.0284503204156959	0.354915495288995	0.125803625868954	0.722823290572321	0	"19"	"Klk10"	"7"	43781035	43785410
"5254"	"KLK11"	"protein_coding"	-0.00996859194148639	0.0235817104310419	-0.422725568216807	0.178463988423829	0.67269660107761	0	"19"	"Klk11"	"7"	43774604	43779263
"5255"	"KLK2"	"protein_coding"	-0.0383929150371189	0.0265363815254502	-1.44680294863478	2.06519821397657	0.15069533379563	0	"19"	"Klk1b4"	"7"	44207435	44211754
"5256"	"KLK2"	"protein_coding"	-0.0383929150371189	0.0265363815254502	-1.44680294863478	2.06519821397657	0.15069533379563	0	"19"	"Klk1b9"	"7"	43976061	43980376
"5257"	"KLK2"	"protein_coding"	-0.0383929150371189	0.0265363815254502	-1.44680294863478	2.06519821397657	0.15069533379563	0	"19"	"Klk1b24"	"7"	44188236	44192455
"5258"	"KLK2"	"protein_coding"	-0.0383929150371189	0.0265363815254502	-1.44680294863478	2.06519821397657	0.15069533379563	0	"19"	"Klk1b26"	"7"	44012168	44016968
"5259"	"KLK2"	"protein_coding"	-0.0383929150371189	0.0265363815254502	-1.44680294863478	2.06519821397657	0.15069533379563	0	"19"	"Klk1b5"	"7"	44215945	44220703
"5260"	"KLK2"	"protein_coding"	-0.0383929150371189	0.0265363815254502	-1.44680294863478	2.06519821397657	0.15069533379563	0	"19"	"Klk1b21"	"7"	44102328	44106583
"5261"	"KLK2"	"protein_coding"	-0.0383929150371189	0.0265363815254502	-1.44680294863478	2.06519821397657	0.15069533379563	0	"19"	"Klk1b22"	"7"	44112673	44116922
"5262"	"KLK2"	"protein_coding"	-0.0383929150371189	0.0265363815254502	-1.44680294863478	2.06519821397657	0.15069533379563	0	"19"	"Klk1b16"	"7"	44136767	44141610
"5263"	"KLK2"	"protein_coding"	-0.0383929150371189	0.0265363815254502	-1.44680294863478	2.06519821397657	0.15069533379563	0	"19"	"Klk1b11"	"7"	43995877	43999875
"5264"	"KLK2"	"protein_coding"	-0.0383929150371189	0.0265363815254502	-1.44680294863478	2.06519821397657	0.15069533379563	0	"19"	"Klk1"	"7"	44225360	44229618
"5265"	"KLK2"	"protein_coding"	-0.0383929150371189	0.0265363815254502	-1.44680294863478	2.06519821397657	0.15069533379563	0	"19"	"Klk1b8"	"7"	43950664	43954941
"5266"	"KLK2"	"protein_coding"	-0.0383929150371189	0.0265363815254502	-1.44680294863478	2.06519821397657	0.15069533379563	0	"19"	"Klk1b27"	"7"	44052290	44056712
"5267"	"KLK2"	"protein_coding"	-0.0383929150371189	0.0265363815254502	-1.44680294863478	2.06519821397657	0.15069533379563	0	"19"	"Klk1b1"	"7"	43966751	43971318
"5268"	"KLK2"	"protein_coding"	-0.0383929150371189	0.0265363815254502	-1.44680294863478	2.06519821397657	0.15069533379563	0	"19"	"Klk1b3"	"7"	44198191	44202352
"5269"	"KLRB1"	"protein_coding"	0.638974034616973	0.120833904655623	5.28803597333091	23.940014729901	9.93844195811479e-07	1	"12"	"Klrb1b"	"6"	128813706	128826331
"5270"	"KLRB1"	"protein_coding"	0.638974034616973	0.120833904655623	5.28803597333091	23.940014729901	9.93844195811479e-07	1	"12"	"Klrb1"	"6"	128705836	128723059
"5271"	"KLRB1"	"protein_coding"	0.638974034616973	0.120833904655623	5.28803597333091	23.940014729901	9.93844195811479e-07	1	"12"	"Klrb1a"	"6"	128609227	128623533
"5272"	"KLRB1"	"protein_coding"	0.638974034616973	0.120833904655623	5.28803597333091	23.940014729901	9.93844195811479e-07	1	"12"	"Klrb1f"	"6"	129045901	129057464
"5273"	"KLRB1"	"protein_coding"	0.638974034616973	0.120833904655623	5.28803597333091	23.940014729901	9.93844195811479e-07	1	"12"	"Klrb1c"	"6"	128778485	128789215
"5274"	"KLRB1"	"protein_coding"	0.638974034616973	0.120833904655623	5.28803597333091	23.940014729901	9.93844195811479e-07	1	"12"	"Gm44511"	"6"	128780285	128826315
"5275"	"KLRC1"	"protein_coding"	0.458815361834192	0.0441977504232232	10.3809663940071	67.9716328477814	1.65864656955438e-16	1	"12"	"Klrh1"	"6"	129766568	129784270
"5276"	"KLRC1"	"protein_coding"	0.458815361834192	0.0441977504232232	10.3809663940071	67.9716328477814	1.65864656955438e-16	1	"12"	"Klri1"	"6"	129697218	129717132
"5277"	"KLRC1"	"protein_coding"	0.458815361834192	0.0441977504232232	10.3809663940071	67.9716328477814	1.65864656955438e-16	1	"12"	"Klre1"	"6"	129577905	129585827
"5278"	"KLRC1"	"protein_coding"	0.458815361834192	0.0441977504232232	10.3809663940071	67.9716328477814	1.65864656955438e-16	1	"12"	"Klri2"	"6"	129729041	129740484
"5279"	"KLRC1"	"protein_coding"	0.458815361834192	0.0441977504232232	10.3809663940071	67.9716328477814	1.65864656955438e-16	1	"12"	"Clec2m"	"6"	129322164	129331796
"5298"	"KLRD1"	"protein_coding"	0.661912458850136	0.0469465297371937	14.099284069675	95.7893658538072	1.27780242041231e-22	1	"12"	"Klrd1"	"6"	129591782	129598775
"5299"	"KLRG1"	"protein_coding"	0.321355509439591	0.057024402652319	5.63540334475601	26.3540293162675	2.84225346433368e-07	1	"12"	"Klrg1"	"6"	122270596	122282882
"5300"	"KLRK1"	"protein_coding"	0.799079364438467	0.0925967063253921	8.62967373407905	52.4611763025583	4.38838463089624e-13	1	"12"	"Klrk1"	"6"	129610323	129623864
"5301"	"KMO"	"protein_coding"	-0.00788862734586554	0.0323918132702182	-0.243537688985091	0.0592883528657069	0.807624283641056	0	"1"	"Kmo"	"1"	175620381	175662116
"5302"	"KMT2A"	"protein_coding"	-0.0609367937102197	0.0201163735395473	-3.02921366967174	8.65623845436735	0.0032594346451482	0	"11"	"Kmt2a"	"9"	44803355	44881296
"5303"	"KMT2B"	"protein_coding"	-0.000378945042763683	0.0303092741884063	-0.0125026102706423	0.000156315108952754	0.990024625113576	0	"19"	"Kmt2b"	"7"	30568858	30588726
"5304"	"KMT2C"	"protein_coding"	-0.00721525693665147	0.0214911932890664	-0.335730866108874	0.112547813635402	0.73726192391079	0	"7"	"Kmt2c"	"5"	25271798	25498783
"5305"	"KMT2D"	"protein_coding"	-0.0265831625086922	0.0192176741948449	-1.38326637444104	1.88478766536242	0.169790994613104	0	"12"	"Kmt2d"	"15"	98831669	98871204
"5306"	"KMT2E"	"protein_coding"	0.0394671210145081	0.0114423666826993	3.44920960050876	11.0342665745784	0.000894430551427142	0	"7"	"Kmt2e"	"5"	23434441	23504235
"5307"	"KNOP1"	"protein_coding"	-0.0563117543991468	0.0157426193245021	-3.57702573113117	11.8253649303594	0.000584292616641252	0	"16"	"Knop1"	"7"	118842222	118856254
"5308"	"KNSTRN"	"protein_coding"	0.00827377911942887	0.0424331842816512	0.194983696356877	0.0379859823214304	0.845471289781924	0	"15"	"Knstrn"	"2"	118814003	118853957
"5309"	"KNTC1"	"protein_coding"	-0.0650096232270338	0.0150447461971711	-4.32108474114755	16.6917690170537	4.39713656860031e-05	0	"12"	"Kntc1"	"5"	123749716	123821593
"5310"	"KPNA1"	"protein_coding"	-0.0143883835722264	0.0178467944936831	-0.80621668935109	0.647277729197221	0.421087647061438	0	"3"	"Kpna1"	"16"	35978750	36037131
"5311"	"KPNA2"	"protein_coding"	0.194055449505345	0.0299808508661291	6.47264650265744	33.2866395772731	7.95271419527188e-09	1	"17"	"Kpna2"	"11"	106988629	106999541
"5312"	"KPNA2"	"protein_coding"	0.194055449505345	0.0299808508661291	6.47264650265744	33.2866395772731	7.95271419527188e-09	1	"17"	"Gm10184"	"17"	89908462	89910449
"5313"	"KPNA3"	"protein_coding"	0.0591166319492871	0.0174435270390247	3.38902974249595	10.670585604147	0.00108852650799877	0	"13"	"Kpna3"	"14"	61365211	61439874
"5314"	"KPNA4"	"protein_coding"	0.0617630599714716	0.0248751287224799	2.48292423571082	5.93619228422158	0.0148330304730375	0	"3"	"Kpna4"	"3"	69067149	69127113
"5315"	"KPNA6"	"protein_coding"	0.0508211584362493	0.016355141084945	3.10735065948349	9.10664779663538	0.00254682181762295	0	"1"	"Kpna6"	"4"	129643980	129672767
"5316"	"KPNB1"	"protein_coding"	0.0210873475099334	0.0123119897098208	1.71274895503794	2.88035578470204	0.0896662080970369	0	"17"	"Kpnb1"	"11"	97159714	97187881
"5317"	"KPTN"	"protein_coding"	-0.0828028399860011	0.0550532856849711	-1.50404901280225	2.23038024491271	0.135320541659408	0	"19"	"Kptn"	"7"	16119895	16127516
"5318"	"KRAS"	"protein_coding"	0.0608968687320932	0.0331700980734086	1.83589655349594	3.30059683456062	0.0692547159150993	0	"12"	"Kras"	"6"	145216699	145250239
"5319"	"KRBA1"	"protein_coding"	0.0511427120888326	0.0404007358001769	1.26588565965199	1.58571598148839	0.207939269908963	0	"7"	"Krba1"	"6"	48395586	48419781
"5320"	"KRBOX4"	"protein_coding"	-0.0406038933928409	0.0177891797084244	-2.28250509907504	5.03959881095538	0.0247742268656077	0	"X"	"Zfp78"	"7"	6363280	6382605
"5321"	"KRCC1"	"protein_coding"	0.0142723251394551	0.0181221979619826	0.787560381439169	0.617305127904658	0.432050483628479	0	"2"	"Krcc1"	"6"	71271677	71285319
"5322"	"KREMEN1"	"protein_coding"	0.0146281611989058	0.0248987529812993	0.587505776288979	0.344411191379095	0.557293998315906	0	"22"	"Kremen1"	"11"	5191552	5261558
"5323"	"KRI1"	"protein_coding"	-0.0222737601879944	0.0164831421721595	-1.35130547048338	1.80461538400121	0.179155517460908	0	"19"	"Kri1"	"9"	21273457	21287969
"5324"	"KRIT1"	"protein_coding"	-0.0168311850727113	0.0197206319146411	-0.853481021580012	0.72505278315154	0.394491489486394	0	"7"	"Krit1"	"5"	3803184	3845564
"5325"	"KRR1"	"protein_coding"	0.0143069024947126	0.0119964878324525	1.19259092282077	1.40938912844186	0.235157827853082	0	"12"	"Krr1"	"10"	111972664	111988432
"5326"	"KRT18"	"protein_coding"	-0.225504005899496	0.0362684707394117	-6.21763204519258	30.9175559788	2.69225308122599e-08	1	"12"	"Krt18"	"15"	102028180	102032027
"5327"	"KRT20"	"protein_coding"	-0.041932008588542	0.0495879240541304	-0.845609276620831	0.711838344923763	0.398834200656659	0	"17"	"Krt20"	"11"	99428403	99438150
"5328"	"KRT23"	"protein_coding"	0.0559136624217641	0.0466809608594165	1.19778302315054	1.42181244213637	0.233105314245682	0	"17"	"Krt23"	"11"	99477974	99493137
"5329"	"KRT4"	"protein_coding"	-0.0214326602296631	0.044836854507742	-0.478014358165163	0.228167911721897	0.632885634328877	0	"12"	"Krt4"	"15"	101918535	101924735
"5330"	"KRT6A"	"protein_coding"	-0.0164363429824889	0.0534803152987181	-0.307334444284454	0.0943980395030906	0.758658692416676	0	"12"	"Krt6b"	"15"	101676023	101680287
"5331"	"KRT6A"	"protein_coding"	-0.0164363429824889	0.0534803152987181	-0.307334444284454	0.0943980395030906	0.758658692416676	0	"12"	"Krt6a"	"15"	101689910	101694307
"5332"	"KRT6A"	"protein_coding"	-0.0164363429824889	0.0534803152987181	-0.307334444284454	0.0943980395030906	0.758658692416676	0	"12"	"Gm5414"	"15"	101624028	101628188
"5333"	"KRT72"	"protein_coding"	-0.00235080659637824	0.0716487710179482	-0.0328101454216062	0.00107498813662232	0.973844435802235	0	"12"	"Krt72"	"15"	101776172	101786460
"5334"	"KRT73"	"protein_coding"	-0.0952743797095015	0.0708542393660043	-1.34465320017554	1.78771149189197	0.181205243655664	0	"12"	"Krt73"	"15"	101793308	101802346
"5335"	"KRT8"	"protein_coding"	-0.0566654458867138	0.0212938774241745	-2.66111449586831	6.78191474870711	0.00920860552167414	0	"12"	"Krt8"	"15"	101996698	102004482
"5336"	"KRTAP3-1"	"protein_coding"	0.00275919172875849	0.0426758144510371	0.0646546940990235	0.00417940401618466	0.948454019126731	0	"17"	"Krtap3-1"	"11"	99566027	99566630
"5337"	"KRTAP9-6"	"protein_coding"	-0.025253576020086	0.0221445506568031	-1.14039685932069	1.28991653001709	0.256063333680793	0	"17"	"Krtap5-2"	"7"	142174535	142176005
"5338"	"KRTAP9-6"	"protein_coding"	-0.025253576020086	0.0221445506568031	-1.14039685932069	1.28991653001709	0.256063333680793	0	"17"	"Gm45618"	"7"	142120070	142120729
"5339"	"KRTAP9-6"	"protein_coding"	-0.025253576020086	0.0221445506568031	-1.14039685932069	1.28991653001709	0.256063333680793	0	"17"	"Gm4559"	"7"	142273764	142274363
"5340"	"KRTAP9-6"	"protein_coding"	-0.025253576020086	0.0221445506568031	-1.14039685932069	1.28991653001709	0.256063333680793	0	"17"	"Gm40460"	"7"	142240344	142241078
"5341"	"KRTCAP2"	"protein_coding"	0.00555847184723275	0.0175472291447009	0.316772055655941	0.100127061714844	0.751677208285454	0	"1"	"Krtcap2"	"3"	89245966	89249906
"5342"	"KRTCAP3"	"protein_coding"	-0.161056384800718	0.0531571550439938	-3.02981573538736	8.67866451556282	0.003219568240184	0	"2"	"Krtcap3"	"5"	31251691	31253202
"5343"	"KSR1"	"protein_coding"	0.0797736490476445	0.0271332916055671	2.94006529717452	8.20297443023193	0.00418217718565446	0	"17"	"Ksr1"	"11"	79013440	79146407
"5344"	"KTN1"	"protein_coding"	-0.0240190911011198	0.0175864731100813	-1.36577078023399	1.84306195646668	0.174592490865207	0	"14"	"Ktn1"	"14"	47648448	47739894
"5345"	"KXD1"	"protein_coding"	-0.0721958792725924	0.0218992207680378	-3.29673279416239	10.1830249365379	0.0014173946169563	0	"19"	"Kxd1"	"8"	70508272	70527956
"5346"	"KYNU"	"protein_coding"	-0.0221334527368784	0.0191802990121413	-1.15396807541258	1.32054363094822	0.250494509240487	0	"2"	"Kynu"	"2"	43555329	43682715
"5347"	"L2HGDH"	"protein_coding"	-0.00709755984285017	0.021650019883008	-0.327831562335917	0.107319312280168	0.743216946986331	0	"14"	"L2hgdh"	"12"	69690433	69724873
"5348"	"L3HYPDH"	"protein_coding"	-0.0712623813711491	0.0223145102773658	-3.19354449124669	9.54559716489996	0.00200429607139589	0	"14"	"L3hypdh"	"12"	72073428	72085439
"5349"	"L3MBTL1"	"protein_coding"	0.00861722821933844	0.0234297930669571	0.36778934387992	0.135153325253057	0.713147612390129	0	"20"	"L3mbtl1"	"2"	162943472	162974522
"5350"	"L3MBTL2"	"protein_coding"	0.00219216154096895	0.0206542326815164	0.106136188875742	0.0112640875150731	0.915477300399395	0	"22"	"L3mbtl2"	"15"	81663889	81688315
"5351"	"L3MBTL3"	"protein_coding"	-0.123726564740261	0.0370211923748303	-3.34204699534148	10.4083760785756	0.00125445009820534	0	"6"	"L3mbtl3"	"10"	26274468	26375971
"5352"	"L3MBTL4"	"protein_coding"	0.260883769115723	0.0357821347102062	7.29089449884918	40.6489630644512	1.82183896352422e-10	1	"18"	"L3mbtl4"	"17"	68273797	68780086
"5353"	"LACTB"	"protein_coding"	0.0506537373520136	0.0273330648235417	1.85320371787894	3.36180839052847	0.0667247584822171	0	"15"	"Lactb"	"9"	66955388	66975484
"5354"	"LACTB2"	"protein_coding"	0.0134824181686853	0.0346158675933283	0.389486646039859	0.151513913204866	0.697092786558809	0	"8"	"Lactb2"	"1"	13623330	13660546
"5355"	"LAG3"	"protein_coding"	0.147715333394329	0.0658009848317695	2.24488028214147	4.88527507344585	0.0270867180737591	0	"12"	"Lag3"	"6"	124904361	124911705
"5356"	"LAGE3"	"protein_coding"	0.00972949436884876	0.0432475609803761	0.224972094339923	0.0505462041797671	0.82211554898146	0	"X"	"Lage3"	"X"	74351276	74353618
"5357"	"LAIR1"	"protein_coding"	0.257223637730402	0.0305266787231231	8.42619140010022	49.4991481812013	1.98457874291034e-12	1	"19"	"Lair1"	"7"	4003402	4063204
"5358"	"LAMA1"	"protein_coding"	0.0271149257715872	0.0320741508702069	0.845382497616601	0.711458302460358	0.398960115523723	0	"18"	"Lama1"	"17"	67697259	67822647
"5359"	"LAMA2"	"protein_coding"	0.0338117543471537	0.0403950092469702	0.837028013545753	0.697527416733863	0.403615767355041	0	"6"	"Lama2"	"10"	26980036	27619758
"5360"	"LAMA3"	"protein_coding"	-0.0100213057845688	0.0357050394505563	-0.280669225935069	0.0787359649424957	0.779017756021038	0	"18"	"Lama3"	"18"	12333819	12583013
"5361"	"LAMA4"	"protein_coding"	-0.0628378531518672	0.0382164821412027	-1.64426052925785	2.65351696319729	0.103321078805885	0	"6"	"Lama4"	"10"	38965515	39110188
"5362"	"LAMA5"	"protein_coding"	0.0833727305129355	0.033741496977208	2.47092565481765	5.86577697462334	0.0154380429786691	0	"20"	"Lama5"	"2"	180176373	180225859
"5363"	"LAMB1"	"protein_coding"	-0.114805603073051	0.02513935029829	-4.56676889859241	18.3417258610224	1.84619022932989e-05	0	"7"	"Lamb1"	"12"	31265234	31329644
"5364"	"LAMB2"	"protein_coding"	0.0359898062428104	0.0526192253470267	0.683966858224453	0.46643100062559	0.494633673464059	0	"3"	"Lamb2"	"9"	108479736	108490530
"5365"	"LAMC1"	"protein_coding"	-0.0291332235927295	0.0417073178887014	-0.698515873652518	0.48642382759229	0.485526904758282	0	"1"	"Lamc1"	"1"	153218922	153332786
"5366"	"LAMP2"	"protein_coding"	0.0892189808611332	0.016119575651749	5.5348219325769	25.4025917174542	4.65292587130872e-07	1	"X"	"Lamp2"	"X"	38401357	38456454
"5367"	"LAMTOR1"	"protein_coding"	0.111771866412999	0.0188618635670607	5.92581247423459	29.0531253715525	7.04204013034329e-08	1	"11"	"Lamtor1"	"7"	101905904	101926675
"5368"	"LAMTOR2"	"protein_coding"	0.0508669722387536	0.02618489631753	1.94260735738334	3.67414880898515	0.0552624641597429	0	"1"	"Lamtor2"	"3"	88549819	88553074
"5369"	"LAMTOR3"	"protein_coding"	0.0761090326876914	0.0188976381893528	4.02743622907187	14.5603237086178	0.000135742848967461	0	"4"	"Lamtor3"	"3"	137918506	137928900
"5370"	"LAMTOR4"	"protein_coding"	-0.00673792999140768	0.0156972697608729	-0.429242160837592	0.184034307695942	0.66792890103902	0	"7"	"Lamtor4"	"5"	138255482	138259398
"5371"	"LAMTOR5"	"protein_coding"	0.0643848942769387	0.0169369704325045	3.80144102710216	13.136865827256	0.000289541792635707	0	"1"	"Lamtor5"	"3"	107278858	107284082
"5372"	"LANCL1"	"protein_coding"	-0.0451814213462343	0.0304016965761756	-1.4861480257533	2.17713505088383	0.140075000138083	0	"2"	"Lancl1"	"1"	67000517	67038872
"5373"	"LANCL2"	"protein_coding"	0.0508807327706832	0.028404043421142	1.79132006018591	3.14064332360999	0.0763636818844727	0	"7"	"Lancl2"	"6"	57702540	57739439
"5374"	"LAP3"	"protein_coding"	0.09698907086824	0.0214871599188058	4.51381528479033	17.8538410541493	2.3853729612788e-05	0	"4"	"Lap3"	"5"	45493374	45512691
