"N"	"gene"	"beta"	"pval"	"varexp"
"gene132752"	26949	"Gm48966"	0.179065883357373	0.282308601272052	0.164392037640637
"gene132753"	26950	"Gm48967"	0.0512209648600357	1	0
"gene132754"	26951	"Gm48968"	0.0703459692223884	0.987153165849998	0.00233560497160461
"gene132755"	26952	"Gm48969"	-0.0506253722453841	1	0
"gene132756"	26953	"Gm48970"	0.02829064919595	1	0
"gene132757"	26954	"Gm48971"	0.0520745797727346	0.31333654404947	0.166398944412517
"gene132758"	26955	"Gm48972"	0.34136728780497	0.0634982164129471	0.445987452576131
"gene132760"	26956	"Gm48974"	0.00270386059421046	0.792130838756239	0.0379572117147751
"gene132761"	26957	"Gm48975"	-0.0139151407496045	0.302976016460789	0.381040212227491
"gene132762"	26958	"Gm48976"	-0.0104228707564026	1	0
"gene132763"	26959	"Gm48977"	0.0532248815772087	0.113512817712257	0.244297123046212
"gene132764"	26960	"Gm48978"	-2.05628350208457	0.999999809769497	0
"gene132765"	26961	"Gm48979"	-0.162596783799881	1	0
"gene132766"	26962	"Gm4898"	0.0122096486003574	0.999999904884748	0
"gene132767"	26963	"Gm48980"	-0.0136986301369863	1	0
"gene132769"	26964	"Gm48982"	0.017586492305599	0.987153165850482	0.00233560497189136
"gene132770"	26965	"Gm48983"	-0.0136986301369863	1	0
"gene132771"	26966	"Gm48984"	-0.0744490768314472	1	0
"gene132772"	26967	"Gm48985"	0.0610482430017868	1	0
"gene132773"	26968	"Gm48986"	-7.12655974536872	0.0118895919425723	0.870361507573163
"gene132774"	26969	"Gm48987"	0.0253126861226921	1	0
"gene132775"	26970	"Gm48988"	0.00835688909560655	0.628514932282982	0.0735326448236839
"gene132776"	26971	"Gm48989"	-0.0110770049622357	0.716402910136913	0.0449260325378919
"gene132777"	26972	"Gm4899"	0.00342295231470829	0.623185345973157	0.0810883571088424
"gene132778"	26973	"Gm48990"	0.0482430017867778	1	0
"gene132779"	26974	"Gm48991"	-0.0178581179684912	0.789457318175802	0.0334391977219721
"gene132780"	26975	"Gm48992"	0.117331745086361	1	0
"gene132782"	26976	"Gm48994"	-0.0229303156640858	1	0
"gene132783"	26977	"Gm48995"	0.0344802860942374	0.694619180996115	0.0558477489020734
"gene132784"	26978	"Gm48996"	-0.917870948735647	0.0380249909808454	0.316171696559706
"gene132785"	26979	"Gm48997"	0.0345443716497915	1	0
"gene132786"	26980	"Gm48998"	-0.0794470201182937	0.0223556469844267	0.408962208682069
"gene132787"	26981	"Gm48999"	-0.0143188474907974	0.224125621431629	0.166473776527656
"gene132788"	26982	"Gm4900"	0.0631328171530672	1	0
"gene132789"	26983	"Gm49000"	0.0501251942898498	0.151174138158496	0.216834051224075
"gene132790"	26984	"Gm49001"	-0.00925879088092191	0.833617440642561	0.0302514539583129
"gene132791"	26985	"Gm49002"	0.083567257171121	0.55152404040909	0.0940895543443732
"gene132792"	26986	"Gm49003"	0.0252264405004374	0.230773331862511	0.197472902105016
"gene132793"	26987	"Gm49004"	-0.0675997617629541	1	0
"gene132795"	26988	"Gm49006"	0.0524271419322228	0.849028533681617	0.0284311361215552
"gene132796"	26989	"Gm49007"	0.0255461042180503	0.393089155247729	0.21773848062006
"gene132799"	26990	"Gm49010"	-0.00609218082003317	0.810477612358965	0.0400567681008256
"gene132800"	26991	"Gm49011"	-0.0729600952948183	1	5.34589991321814e-20
"gene132802"	26992	"Gm49013"	0.080405002977963	1	0
"gene132803"	26993	"Gm49014"	0.0181655747468732	0.999999904884748	0
"gene132804"	26994	"Gm49015"	-0.0136986301369863	1	0
"gene132805"	26995	"Gm49016"	0.735854675402025	1	0
"gene132806"	26996	"Gm49017"	0.0134008338296605	1	0
"gene132807"	26997	"Gm49018"	0.160810005955926	1	0
"gene132808"	26998	"Gm49019"	-0.000893388921977364	0.999999952442374	0
"gene132809"	26999	"Gm49020"	0.0699821322215604	1	0
"gene132810"	27000	"Gm49021"	0.0148898153662895	1	0
"gene132811"	27001	"Gm49022"	-0.0190589636688505	0.999999932743361	0
"gene132812"	27002	"Gm49023"	0.0199523525908279	1	0
"gene132813"	27003	"Gm49024"	-0.0193275600046107	0.16887160784849	0.199822869105602
"gene132814"	27004	"Gm49025"	-0.0976291298511889	0.155625333931206	0.220686258882921
"gene132815"	27005	"Gm49026"	0.0814965973355859	0.274106124922472	0.154078325956997
"gene132816"	27006	"Gm49027"	-0.0334713113127793	0.229800661444439	0.201062575994778
"gene132819"	27007	"Gm4903"	0.0482430017867778	1	0
"gene132820"	27008	"Gm49030"	-0.015485407980941	1	4.69799667283589e-20
"gene132821"	27009	"Gm49031"	-0.00609218082003317	0.810477612358965	0.0400567681008256
"gene132823"	27010	"Gm49033"	-0.0219573906631717	0.742008510494476	0.166097700483112
"gene132824"	27011	"Gm49034"	0.00774270399047052	1	0
"gene132825"	27012	"Gm49035"	-0.0851697438951756	1	0
"gene132826"	27013	"Gm49036"	0.0083382966051221	1	0
"gene132827"	27014	"Gm49037"	0.0313782965216081	0.827920175566325	0.0274824377531015
"gene132828"	27015	"Gm49038"	0.134163592078943	0.839716274065358	0.0302579147478355
"gene132829"	27016	"Gm49039"	-0.0181655747468731	1	0
"gene132830"	27017	"Gm4904"	0.00863609291244788	1	0
"gene132831"	27018	"Gm49040"	0.0172721858248958	1	0
"gene132832"	27019	"Gm49041"	-0.0814984283339531	0.030758614282332	0.394903004339945
"gene132833"	27020	"Gm49042"	-0.0363311494937463	1	0
"gene132834"	27021	"Gm49043"	0.0175864923055982	0.98715316584991	0.00233560497176209
"gene132835"	27022	"Gm49044"	-0.0187611673615247	1	0
"gene132836"	27023	"Gm49045"	-0.0181655747468731	1	0
"gene132837"	27024	"Gm49046"	0.0131030375223347	1	0
"gene132838"	27025	"Gm49047"	-0.0136986301369863	1	0
"gene132839"	27026	"Gm49048"	-0.0293647283516253	0.861311317623183	0.025811804161623
"gene132840"	27027	"Gm49049"	0.152471709350804	1	0
"gene132843"	27028	"Gm49052"	-0.0184633710541989	1	8.3072087376339e-19
"gene132845"	27029	"Gm49054"	-0.0220774014057571	0.568312906481639	0.0721144884793167
"gene132846"	27030	"Gm49055"	0.015485407980941	1	6.00398761904082e-21
"gene132847"	27031	"Gm49056"	-0.00476474091721262	0.999999924804791	0
"gene132849"	27032	"Gm49058"	-0.0139106062829113	0.728035568376207	0.0426610060982726
"gene132851"	27033	"Gm49060"	0.0172721858248958	1	0
"gene132852"	27034	"Gm49061"	-0.0552875151845712	0.453360151169604	0.101879937791604
"gene132853"	27035	"Gm49062"	0.0454148260753571	0.0610576858925416	0.304161223270268
"gene132854"	27036	"Gm49063"	-0.00609218082003317	0.810477612358965	0.0400567681008256
"gene132855"	27037	"Gm49064"	0.424693981855318	0.7903072311515	0.045092725712483
"gene132856"	27038	"Gm49066"	-0.639070875521143	1	0
"gene132857"	27039	"Gm49067"	0.0366417504192686	0.916711009921715	0.0161287698456973
"gene132859"	27040	"Gm49069"	0.140691938444773	0.987153165849998	0.00233560497154303
"gene132860"	27041	"Gm4907"	-0.0735556879094699	1	0
"gene132862"	27042	"Gm49071"	0.0757960019658462	0.496263455833691	0.112145384533362
"gene132864"	27043	"Gm49073"	-0.0301565433719508	0.411860081508793	0.115594030700744
"gene132865"	27044	"Gm49074"	0.0236691878852649	0.674048554092588	0.0635877177443028
"gene132866"	27045	"Gm49075"	0.0693865396069089	1	0
"gene132867"	27046	"Gm49076"	0.075837662974801	0.0983261544711037	0.282142510923354
"gene132868"	27047	"Gm49077"	-0.148367659101015	0.869008156315833	0.0198588159163614
"gene132869"	27048	"Gm49078"	0.0369560057185404	0.641882015701728	0.0649691182028878
"gene132871"	27049	"Gm4908"	-0.015485407980941	1	0
"gene132872"	27050	"Gm49080"	0.00863609291244788	1	0
"gene132874"	27051	"Gm49082"	0.0123010602201959	0.898149978877732	0.0184690442055575
"gene132875"	27052	"Gm49083"	0.0131030375223347	1	0
"gene132876"	27053	"Gm49084"	-0.0142942227516379	0.999999904884748	0
"gene132877"	27054	"Gm49085"	0.154959938904549	0.414403810881791	0.124369057046483
"gene132878"	27055	"Gm49086"	0.0670041691483025	1	0
"gene132879"	27056	"Gm49087"	0.180197416981255	0.103366332947215	0.262692872488018
"gene132880"	27057	"Gm49088"	-0.02829064919595	1	0
"gene132881"	27058	"Gm49089"	-0.0187611673615247	1	0
"gene132882"	27059	"Gm4909"	-0.0123441098643582	0.468903919997331	0.0930444384284892
"gene132884"	27060	"Gm49091"	-0.0136986301369863	1	0
"gene132885"	27061	"Gm49092"	0.0132663150933351	0.446823172739412	0.137022748582011
"gene132886"	27062	"Gm49093"	0.0416914830256105	1	0
"gene132887"	27063	"Gm49094"	0.0254777471620747	0.552759645747884	0.0863299602740057
"gene132888"	27064	"Gm49095"	0.00294684603926549	0.589417221214993	0.0716722498819958
"gene132889"	27065	"Gm49096"	-0.217986896962478	1	0
"gene132890"	27066	"Gm49097"	0.0605498205801393	0.961533290961516	0.00591081830502972
"gene132891"	27067	"Gm49098"	-0.0806876866313659	0.109656417491772	0.224161661831424
"gene132892"	27068	"Gm49099"	-0.0363311494937463	1	0
"gene132893"	27069	"Gm4910"	-0.0914234663490172	1	0
"gene132894"	27070	"Gm49100"	0.0990272571013999	0.0325135222895755	0.366278615695532
"gene132895"	27071	"Gm49101"	0.00804050029779631	1	0
"gene132896"	27072	"Gm49102"	0.03394877903514	0.999999904884748	0
"gene132898"	27073	"Gm49104"	-0.00823761262166687	0.0714346702206427	0.583318688613589
"gene132899"	27074	"Gm49105"	0.0269868934642265	0.674128134979316	0.0546860045004417
"gene132900"	27075	"Gm49106"	-0.0181655747468731	1	0
"gene132901"	27076	"Gm49107"	-0.0366289458010721	0.999999932743361	0
"gene132902"	27077	"Gm49108"	0.0119118522930316	1	0
"gene132905"	27078	"Gm49110"	0.0288862418106015	1	0
"gene132907"	27079	"Gm49112"	-0.00201797358556035	0.732300276322906	0.0435562781786149
"gene132908"	27080	"Gm49113"	0.0883955775182568	0.940000785978096	0.0101690816752106
"gene132909"	27081	"Gm49114"	-0.000893388921977364	0.999999932743361	0
"gene132910"	27082	"Gm49115"	-0.0184633710541989	1	8.3072087376339e-19
"gene132912"	27083	"Gm49117"	0.0172721858248958	1	0
"gene132913"	27084	"Gm49118"	0.0124383311965724	0.0369560351085875	0.608489341480131
"gene132914"	27085	"Gm49119"	-0.00476474091721262	0.999999924804791	0
"gene132915"	27086	"Gm4912"	-0.162298987492555	1	0
"gene132916"	27087	"Gm49120"	-0.0181655747468731	1	0
"gene132917"	27088	"Gm49121"	0.0527594769167909	0.987153165850526	0.00233560497158876
"gene132918"	27089	"Gm49122"	-0.020732629329489	0.785712359598727	0.0387926727793826
"gene132919"	27090	"Gm49123"	0.0145467196012306	0.412500042349656	0.118341870340877
"gene132920"	27091	"Gm49124"	0.230080390792524	0.0261263484957721	0.474202811052549
"gene132921"	27092	"Gm49125"	-0.384489618603	0.694411158701961	0.0479428541570166
"gene132922"	27093	"Gm49126"	-0.0428826682549136	1	0
"gene132923"	27094	"Gm49127"	-0.0363311494937463	1	0
"gene132924"	27095	"Gm49128"	0.0544624009036137	0.694851137772874	0.0671721284257132
"gene132925"	27096	"Gm49129"	0.0399648770744784	0.822190595065473	0.0378302059179487
"gene132926"	27097	"Gm4913"	0.192376414532461	1	3.64161857852239e-15
"gene132927"	27098	"Gm49130"	0.0336509827278142	1	0
"gene132928"	27099	"Gm49131"	-0.0461584276354973	1	0
"gene132929"	27100	"Gm49132"	-0.0628350208457415	1	0
"gene132930"	27101	"Gm49133"	-0.0273972602739726	1	0
"gene132931"	27102	"Gm49134"	-0.0250148898153663	1	0
"gene132934"	27103	"Gm49137"	-0.0236005318352695	0.491479584500803	0.0944323612999914
"gene132935"	27104	"Gm49138"	0.00863609291244788	1	0
"gene132936"	27105	"Gm49139"	-0.0285884455032757	1	0
"gene132937"	27106	"Gm4914"	-0.00882669764182142	0.53639413860921	0.0803499400604781
"gene132939"	27107	"Gm49141"	-0.0547945205479452	1	0
"gene132940"	27108	"Gm49142"	-0.0250148898153663	1	0
"gene132942"	27109	"Gm49144"	0.0599356416293161	0.546844537195862	0.0960358598505188
"gene132943"	27110	"Gm49145"	0.0854675402025015	1	0
"gene132944"	27111	"Gm49146"	0.0914234663490172	1	0
"gene132947"	27112	"Gm49149"	-0.03780568056168	0.378921657695504	0.121171616438883
"gene132948"	27113	"Gm4915"	-0.167282191087785	0.812765987028066	0.0310273728066591
"gene132950"	27114	"Gm49151"	0.0182228065446487	0.56362368994809	0.101492730583556
"gene132952"	27115	"Gm49153"	0.0214413341274569	1	0
"gene132953"	27116	"Gm49154"	0.0043534618963016	0.0118558005981371	0.676654880490673
"gene132954"	27117	"Gm49155"	-0.0321620011911852	0.999999883508083	0
"gene132955"	27118	"Gm49156"	-0.00105899707831493	0.645982838304975	0.0598079509787686
"gene132956"	27119	"Gm49157"	0.0728103517182442	0.0188056176835498	0.409166296575038
"gene132957"	27120	"Gm49158"	-0.0595592614651578	1	0
"gene132958"	27121	"Gm49159"	0.14283220257583	0.434874620174371	0.129291463183955
"gene132959"	27122	"Gm4916"	-0.0181655747468731	1	0
"gene132960"	27123	"Gm49160"	-0.0562835020845741	1	0
"gene132961"	27124	"Gm49161"	0.047945205479452	1	0
"gene132962"	27125	"Gm49162"	0.104149159545364	0.313336544049472	0.166398944415429
"gene132963"	27126	"Gm49163"	-0.290946992257296	1	0
"gene132964"	27127	"Gm49164"	0.115544967242406	1	0
"gene132965"	27128	"Gm49165"	0.10750446694461	1	0
"gene132966"	27129	"Gm49166"	0.0163787969029184	0.999999904884748	0
"gene132967"	27130	"Gm49167"	-0.409796966511338	0.013761680138175	0.508572021708822
"gene132968"	27131	"Gm49168"	0.0137271565088782	0.624807052120234	0.0759382835685811
"gene132969"	27132	"Gm49169"	0.140029217967594	0.225110202508462	0.194343379388537
"gene132970"	27133	"Gm4917"	0.0429473349477256	0.458531034690093	0.117179882489924
"gene132972"	27134	"Gm49171"	-0.0342465753424657	1	0
"gene132973"	27135	"Gm49172"	0.911661987650823	0.000267387731289439	0.684370355664264
"gene132974"	27136	"Gm49173"	0.0132514629940318	0.00775614174171427	0.431869027944737
"gene132976"	27137	"Gm49175"	0.0789857378888956	0.929214505737564	0.013538428053677
"gene132977"	27138	"Gm49176"	-0.0273972602739726	1	0
"gene132979"	27139	"Gm49178"	0.035172984611195	0.987153165849998	0.00233560497166394
"gene132980"	27140	"Gm49179"	-0.275548983728222	0.00167814482206383	0.501059061232018
"gene132981"	27141	"Gm4918"	-0.106015074485008	0.453678247905144	0.120981531812738
"gene132982"	27142	"Gm49180"	-0.111078022632519	1	0
"gene132983"	27143	"Gm49181"	0.0262060750446694	1	0
"gene132984"	27144	"Gm49182"	0.01697438951757	0.999999917627776	0
"gene132985"	27145	"Gm49183"	0.035172984611195	0.987153165849998	0.00233560497166394
"gene132988"	27146	"Gm49186"	0.109291244788565	1	0
"gene132989"	27147	"Gm49187"	-0.0136986301369863	1	0
"gene132990"	27148	"Gm49188"	0.147799386693436	4.97143558960332e-05	0.69707567720193
"gene132991"	27149	"Gm49189"	-1.35461224883091	0.796161806858838	0.0380661541782216
"gene132994"	27150	"Gm49191"	0.00761350991616478	0.775556500559723	0.036564300641069
"gene132995"	27151	"Gm49192"	0.0231060320775415	0.0266826741170762	0.624220024518335
"gene132996"	27152	"Gm49193"	-0.00446694460988684	1	0
"gene132997"	27153	"Gm49194"	0.407980941036331	0.999999809769497	0
"gene132998"	27154	"Gm49195"	-0.0381428890470472	0.757425941608342	0.140258996386175
"gene132999"	27155	"Gm49196"	-0.180464562239428	0.999999809769497	0
"gene133000"	27156	"Gm49197"	-0.105486559131436	0.35361474332517	0.158363989757766
"gene133001"	27157	"Gm49198"	0.000309882070192465	0.122672041023778	0.471920703784089
"gene133002"	27158	"Gm49199"	-0.0636195818265723	0.591842949943732	0.0838403667191741
"gene133003"	27159	"Gm49200"	-0.02829064919595	1	0
"gene133004"	27160	"Gm49201"	-0.306730196545563	1	0
"gene133005"	27161	"Gm49202"	-0.0622394282310899	1	0
"gene133006"	27162	"Gm49203"	-0.122780422189243	0.0693455634160379	0.304348958175238
"gene133007"	27163	"Gm49204"	-0.566152751261865	0.0237514211736589	0.371951832982729
"gene133008"	27164	"Gm49205"	-0.0832244865837225	0.0198884913722295	0.348442380759702
"gene133009"	27165	"Gm49206"	0.0300774270399047	1	0
"gene133010"	27166	"Gm49207"	0.017586492305599	0.987153165850482	0.00233560497189136
"gene133011"	27167	"Gm49208"	0.144431209053008	1	0
"gene133012"	27168	"Gm49209"	0.0205479452054795	1	0
"gene133013"	27169	"Gm4921"	0.0291840381179274	1	0
"gene133014"	27170	"Gm49210"	-0.000595592614651576	1	0
"gene133015"	27171	"Gm49211"	0.0467104320821991	0.829401824056037	0.0266645594197393
"gene133016"	27172	"Gm49212"	-0.0232281119714115	0.999999932743361	0
"gene133017"	27173	"Gm49213"	-0.0101388881130153	0.896763502829362	0.0170397290612905
"gene133018"	27174	"Gm49214"	0.0144707982610687	0.325732847222593	0.145493526678918
"gene133019"	27175	"Gm49215"	-0.0779490664793583	0.984012399574328	0.0027385646409322
"gene133020"	27176	"Gm49216"	0.00730390425840329	0.0848285520177851	0.279619400496512
"gene133021"	27177	"Gm49217"	0.168254913639071	1	4.1395523427155e-17
"gene133022"	27178	"Gm49218"	-0.0339809165997895	0.836955375057767	0.0265901331183487
"gene133024"	27179	"Gm4922"	-0.0199523525908278	1	0
"gene133025"	27180	"Gm49220"	-0.0568790946992257	1	0
"gene133026"	27181	"Gm49221"	-0.0392455879778549	0.138662331248138	0.218660616049496
"gene133027"	27182	"Gm49222"	-0.00923168552709946	1	4.98681635844591e-19
"gene133028"	27183	"Gm49223"	-0.127343405097544	0.0186973297046019	0.379112592042359
"gene133029"	27184	"Gm49224"	-0.00472276069778667	0.915530052537865	0.0165085336903726
"gene133030"	27185	"Gm49225"	0.0116140559857058	1	0
"gene133031"	27186	"Gm49226"	-0.0336509827278142	1	0
"gene133032"	27187	"Gm49227"	0.00268016676593211	1	0
"gene133033"	27188	"Gm49228"	0.00148898153662896	1	0
"gene133034"	27189	"Gm49229"	0.0043534618963016	0.0118558005981371	0.676654880490673
"gene133036"	27190	"Gm49231"	0.047945205479452	1	0
"gene133037"	27191	"Gm49232"	0.0613460393091125	1	0
"gene133038"	27192	"Gm49233"	0.0250148898153663	1	1.3572732190998e-19
"gene133039"	27193	"Gm49234"	-0.0285437970909149	0.966935822199916	0.00494828701777867
"gene133040"	27194	"Gm49235"	-0.0374841808721361	0.442874641810794	0.114068115628439
"gene133041"	27195	"Gm49236"	-0.0232281119714115	1	0
"gene133042"	27196	"Gm49237"	0.183419301838806	0.444723573787094	0.120239197709719
"gene133043"	27197	"Gm49238"	0.403043610762381	0.14297447899851	0.244659615520855
"gene133044"	27198	"Gm49239"	-0.0156466594089674	0.560249521365074	0.0737220283484597
"gene133045"	27199	"Gm4924"	1.53985591346869	0.240074043478366	0.179417710784224
"gene133046"	27200	"Gm49240"	0.0518165574746873	1	0
"gene133047"	27201	"Gm49241"	0.0345443716497915	1	0
"gene133048"	27202	"Gm49242"	-0.0795116140559857	1	0
"gene133049"	27203	"Gm49243"	-0.00240024214060737	0.428172990938083	0.172916842081591
"gene133050"	27204	"Gm49244"	0.0128732619837424	0.258608557258846	0.230642985903397
"gene133052"	27205	"Gm49246"	-0.0789160214413341	1	0
"gene133053"	27206	"Gm49247"	-0.0142718985455453	0.966935822200002	0.00494828701938296
"gene133055"	27207	"Gm49249"	-0.293627159023228	1	0
"gene133056"	27208	"Gm4925"	0.214413341274568	1	0
"gene133059"	27209	"Gm49252"	-0.253126861226921	1	0
"gene133060"	27210	"Gm49253"	-0.0506253722453841	1	0
"gene133061"	27211	"Gm49254"	-0.0582844462229514	0.24790112593789	0.185006894807829
"gene133062"	27212	"Gm49255"	0.00387135199523526	1	0
"gene133063"	27213	"Gm49256"	0.0752844789251752	0.523844529041583	0.0968129315095188
"gene133064"	27214	"Gm49257"	0.168116041147421	0.46311745288495	0.124897387602523
"gene133065"	27215	"Gm49258"	0.171232876712329	1	0
"gene133066"	27216	"Gm49259"	0.0667063728409768	1	0
"gene133067"	27217	"Gm4926"	-0.0512209648600357	1	0
"gene133068"	27218	"Gm49260"	-0.462775461584276	1	0
"gene133069"	27219	"Gm49261"	-0.00476474091721262	0.999999924804791	0
"gene133070"	27220	"Gm49262"	-0.0430206404624795	0.02550892944245	0.395529462636757
"gene133071"	27221	"Gm49263"	0.0420065587856218	0.551003349230666	0.0873768174644146
"gene133073"	27222	"Gm49265"	0.0373983682118557	0.275741641174841	0.345209550168347
"gene133074"	27223	"Gm49266"	0.185682132130972	0.348356273977289	0.151231352332053
"gene133075"	27224	"Gm49267"	0.0833549967527933	0.346664244613619	0.129297810692299
"gene133076"	27225	"Gm49268"	-0.0181655747468731	1	0
"gene133078"	27226	"Gm4927"	0.0175864923055997	0.987153165850614	0.00233560497199142
"gene133079"	27227	"Gm49270"	-0.047278595374607	0.756006722022209	0.0405151188702993
"gene133080"	27228	"Gm49271"	0.0187611673615247	0.999999865486721	1.09770926554819e-16
"gene133081"	27229	"Gm49272"	-0.110280167214856	0.835654143810693	0.0256428758939482
"gene133082"	27230	"Gm49273"	-0.00492954792793205	0.302235042963472	0.177180589052848
"gene133085"	27231	"Gm49276"	0.0259082787373437	0.999999865486721	0
"gene133086"	27232	"Gm49277"	0.0684931506849315	1	0
"gene133087"	27233	"Gm49278"	0.0846668770048927	0.587683728192548	0.0845762266831542
"gene133089"	27234	"Gm4928"	-0.0652173913043478	0.999999904884748	0
"gene133090"	27235	"Gm49280"	-0.079054963163777	0.647859403047521	0.064384482429236
"gene133091"	27236	"Gm49281"	0.0172721858248958	1	0
"gene133092"	27237	"Gm49282"	-0.0300774270399047	0.999999904884748	0
"gene133093"	27238	"Gm49283"	0.0431804645622396	1	1.83158123459444e-15
"gene133094"	27239	"Gm49284"	0.883281665163329	0.0597065678659606	0.383463141401866
"gene133095"	27240	"Gm49285"	0.0856992105678286	0.579043203658318	0.0849015495945366
"gene133096"	27241	"Gm49286"	0.0575550238506917	0.00330367954142934	0.60003115132894
"gene133098"	27242	"Gm49288"	0.665400681589141	0.244894829885676	0.175685570203074
"gene133099"	27243	"Gm49289"	0.274370533608444	0.485428652031537	0.113614492188349
"gene133100"	27244	"Gm4929"	0.286744239983137	0.784625077219584	0.0361042022584595
"gene133102"	27245	"Gm49291"	-0.0387135199523526	1	0
"gene133103"	27246	"Gm49292"	0.0565812983918999	1	0
"gene133104"	27247	"Gm49293"	-0.0363311494937463	1	0
"gene133105"	27248	"Gm49294"	0.017586492305599	0.987153165850482	0.00233560497189136
"gene133108"	27249	"Gm49297"	-0.0518165574746873	1	0
"gene133109"	27250	"Gm49298"	-0.0193932008665123	0.459417643416522	0.0981326255062316
"gene133110"	27251	"Gm49299"	0.181128219388734	0.193784874549304	0.250517959056975
"gene133112"	27252	"Gm49300"	0.0378201310303752	1	0
"gene133113"	27253	"Gm49301"	-0.0142942227516379	0.999999904884748	0
"gene133114"	27254	"Gm49302"	-0.0136986301369863	1	0
"gene133115"	27255	"Gm49303"	0.0428826682549136	1	0
"gene133116"	27256	"Gm49304"	0.0348421679571173	1	0
"gene133117"	27257	"Gm49305"	0.0166765932102442	1	9.7596576064421e-19
"gene133118"	27258	"Gm49306"	-0.015485407980941	1	0
"gene133119"	27259	"Gm49307"	0.310911040724689	0.0624277431158572	0.273920908686911
"gene133120"	27260	"Gm49308"	-0.145997814984493	0.222422345155257	0.172660680061453
"gene133121"	27261	"Gm49309"	-2.43699730143782	0.0163371924217329	0.40202120685243
"gene133122"	27262	"Gm49310"	0.132564252375062	0.571897419771764	0.0738837946957131
"gene133123"	27263	"Gm49311"	0.894763126608892	0.439868543720735	0.125559919883756
"gene133124"	27264	"Gm49312"	1.12871738029682	0.00114918409355872	0.745596823781699
"gene133125"	27265	"Gm49313"	-0.0232281119714115	1	0
"gene133126"	27266	"Gm49314"	0.0970352581774024	0.621621271020369	0.071316034744575
"gene133128"	27267	"Gm49316"	0.102171224285323	0.402569543492142	0.131450916684891
"gene133131"	27268	"Gm49319"	-0.0250148898153663	1	0
"gene133132"	27269	"Gm49320"	0.0893388921977367	1	0
"gene133133"	27270	"Gm49322"	2.60844386497402	2.41783290040547e-05	0.733773657288763
"gene133134"	27271	"Gm49323"	-0.0181655747468731	1	0
"gene133136"	27272	"Gm49326"	0.11494146348754	0.322019374072918	0.156226383223145
"gene133137"	27273	"Gm49327"	0.054062095860705	0.358526886537965	0.145807289429625
"gene133138"	27274	"Gm49328"	-0.0516675519612535	0.912031799731991	0.014181852633553
"gene133139"	27275	"Gm49329"	0.139964264443121	1	0
"gene133141"	27276	"Gm49331"	0.641354899862531	0.224400142260901	0.178895391023295
"gene133144"	27277	"Gm49334"	0.015998057688184	0.749487515056857	0.0416668724752009
"gene133145"	27278	"Gm49335"	0.102739726027397	1	0
"gene133146"	27279	"Gm49336"	-1.00573097403196	0.203632122158767	0.21183370064875
"gene133148"	27280	"Gm49338"	1.33452425532524	0.182564996629896	0.205834111755328
"gene133149"	27281	"Gm49339"	0.035172984611195	0.987153165849998	0.00233560497166394
"gene133151"	27282	"Gm49341"	-0.0142942227516379	0.999999904884748	0
"gene133154"	27283	"Gm49344"	-0.115544967242405	1	0
"gene133157"	27284	"Gm49347"	0.00863609291244788	1	0
"gene133158"	27285	"Gm49348"	-0.0438400516174919	0.796185588548145	0.0374985880204305
"gene133160"	27286	"Gm4935"	0.0400328741956609	0.114737349895917	0.265829266146389
"gene133161"	27287	"Gm49350"	-0.0372245384157236	0.999999904884748	0
"gene133162"	27288	"Gm49351"	0.15276950565813	1	0
"gene133165"	27289	"Gm49354"	0.0175864923055998	0.987153165850262	0.00233560497199998
"gene133166"	27290	"Gm49355"	0.0382506385755704	0.833515325926126	0.0304156420056703
"gene133167"	27291	"Gm49356"	-0.0331393747480326	0.506254391356357	0.0929862070809508
"gene133170"	27292	"Gm49359"	1.22096486003574	0.999999809769497	0
"gene133171"	27293	"Gm4936"	-0.0330553901131625	1	0
"gene133175"	27294	"Gm49363"	0.0175864923055998	0.987153165850262	0.00233560497199998
"gene133176"	27295	"Gm49364"	0.569893270365411	0.387922795995201	0.245515497740107
"gene133179"	27296	"Gm49368"	4.81316730616775	0.00069313991096612	0.61281205662766
"gene133181"	27297	"Gm49370"	0.0131030375223347	1	0
"gene133182"	27298	"Gm49371"	-0.012270976826413	0.512014399968824	0.25323214612741
"gene133183"	27299	"Gm49372"	0.017586492305599	0.987153165850482	0.00233560497189136
"gene133184"	27300	"Gm49373"	0.0253126861226921	0.999999932743361	0
"gene133185"	27301	"Gm49374"	0.0131030375223347	1	0
"gene133186"	27302	"Gm49375"	-0.185536546821075	0.997862016251575	0.000332803591719668
"gene133187"	27303	"Gm49376"	-0.0318642048838594	1	0
"gene133189"	27304	"Gm49378"	0.0203742917563591	0.993767680091807	0.000925853308755645
"gene133190"	27305	"Gm49379"	0.017586492305599	0.987153165850482	0.00233560497189136
"gene133191"	27306	"Gm4938"	0.00907641612657677	0.0035807458592797	0.621132670722247
"gene133192"	27307	"Gm49380"	-0.0190589636688505	1	0
"gene133193"	27308	"Gm49381"	-0.00304609041436614	0.810477612358965	0.0400567681666574
"gene133194"	27309	"Gm49382"	-0.0684931506849315	1	0
"gene133195"	27310	"Gm49383"	0.0131030375223347	1	0
"gene133197"	27311	"Gm49385"	0.0285884455032758	1	2.53690360965666e-20
"gene133201"	27312	"Gm49389"	0.0703134987266715	0.439471755369104	0.124263000641578
"gene133202"	27313	"Gm4939"	0.0184633710541989	1	2.48618327681845e-20
"gene133203"	27314	"Gm49390"	-0.0696440583215823	0.289091829345379	0.141248842059297
